CO_ENTIDADE,NO_ENTIDADE
26046504,ESCOLA MUNICIPAL DOM HELDER CAMARA
26046512,ESCOLA MARIA RAMOS MACHADO
26046520,ESCOLA OSVALDO CRUZ
26046547,ESCOLA MUNICIPAL SETE DE SETEMBRO
26046555,ESCOLA MUNICIPAL ANTONIA DE SOUZA CATOLE
26046571,ESCOLA MUNICIPAL CARMELINDA MENDOCA
26046598,ESCOLA MUNICIPAL COSTA E SILVA
26046601,ESCOLA MUNICIPAL PRESIDENTE EMILIO GARRASTAZU MEDICI
26046610,ESCOLA MUNICIPAL JOSE CATOLE
26046644,ESCOLA MUNICIPAL MACHADO DE ASSIS
26046679,ESCOLA MUNICIPAL CORONEL OTACILIO FERRAZ
26046709,ESCOLA MUNICIPAL ALFREDO BARBOSA DA SILVA
26046717,ESCOLA MUNICIPAL ALIETA RAMOS
26046725,ESCOLA MUNICIPAL ANTONIO ABILIO RAMOS
26046733,ESCOLA MUNICIPAL BARAO DO RIO BRANCO
26046741,ESCOLA MUNICIPAL CLARICE RAMOS
26046750,ESCOLA MUNICIPAL DOM PEDRO II
26046776,ESCOLA MUNICIPAL DOUTOR GODOFREDO DE BARROS
26046792,ESCOLA MUL FERNAO DIAS PAZ
26046806,ESCOLA MUNICIPAL FIRMINO RIBEIRO DE SOUZA
26046822,ESCOLA MUNICIPAL GETULIO VARGAS
26046830,ESCOLA MUNICIPAL GOVERNADOR MARCO MACIEL
26046849,ESCOLA MUNICIPAL IRACEMA RAMOS BRANDAO
26046857,ESCOLA MUNICIPAL JOSE DE ANCHIETA
26046865,ESCOLA MUNICIPAL PRESIDENTE JOSE SARNEY
26046881,ESCOLA MUNICIPAL JOCELINA BARBOSA DE OLIVEIRA
26046911,ESCOLA MUL MARIA GOMES DE SA E SILVA
26046920,ESCOLA MUNICIPAL MONSENHOR JOAO PIRES
26046962,ESCOLA MUNICIPAL PAULO VI
26046997,ESCOLA MUNICIPAL PRESIDENTE FIGUEREDO
26047039,ESCOLA MUNICIPAL SALVIANO GOMES LEITE
26047047,ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS
26047055,ESCOLA MUNICIPAL SAO GERALDO
26047071,ESCOLA MUNICIPAL SAO SEBASTIAO
26047080,ESCOLA MUNICIPAL SANTA QUITERIA
26047110,ESCOLA MUNICIPAL ARISTEA TENORIO MARANHAO
26047128,ESCOLA MUNICIPAL DOM VITAL
26047136,ESCOLA MUNICIPAL MARIA CANDIDA PIRES
26047144,ESCOLA MUL PADRE MANOEL DA NOBREGA
26047160,ESCOLA MUNICIPAL SANTO ANTONIO
26047241,ESCOLA MUNICIPAL VICENTE ELIAS
26047250,ESCOLA MUNICIPAL SANTA ROSA
26047268,ESCOLA MUNICIPAL CORONEL FRANCISCO MARTINS
26047284,ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA
26047292,ESCOLA MUNICIPAL PADRE CICERO
26047314,ESCOLA MUNICIPAL DOM ADELINO DANTAS
26047322,ESCOLA MUNICIPAL MARLOS JACOB RODRIGUES DE MELO
26047330,ESCOLA MUNICIPAL PADRE INOCENCIO DE LIMA
26047349,ESCOLA MUNICIPAL CEL FRANCISCO MARTINS ALBUQUERQUE
26047381,ESCOLA MUNICIPAL GERSON MARANHAO
26047403,ESCOLA MUNICIPAL TIRADENTES
26047411,ESCOLA MUNICIPAL MAJOR ANTONIO INACIO
26047420,ESCOLA MUNICIPAL MARECHAL DEODORO DA FONSECA
26047438,ESCOLA MUNICIPAL DUARTE COELHO
26047454,ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES
26136079,ESCOLA MUNICIPAL JOAO PAULO I
26136084,ESCOLA MUNICIPAL AGAMENON MAGALHAES
26136097,ESCOLA MUNICIPAL EPITACIO PESSOA
26136108,ESCOLA MUNICIPAL 21 DE ABRIL
26136115,ESCOLA MUNICIPAL JOSE BONIFACIO
26155303,ESCOLA MUNICIPAL JUVITA ELIZIA DA SILVA
