CO_ENTIDADE,NO_ENTIDADE
26107635,ESCOLA MUNICIPAL JOSE COLLIER
26107686,ESCOLA MUNICIPAL PROFESSOR PAULO FREIRE
26107708,ESC MUL ALDO FERREIRA CASTELO BRANCO
26107724,ESCOLA MUNICIPAL CLARA LOPES
26107732,ESCOLA MUNICIPAL ERSINA LAPENDA
26107759,ESCOLA MUL IMACULADA CONCEICAO
26107767,ESCOLA MUNICIPAL JARDIM PRIMAVERA
26107783,ESCOLA MUL NOVA SANTANA
26107791,ESCOLA MUNICIPAL PROFESSORA MARIA LUCIA GONCALVES GUERRA
26107821,ESCOLA MUL SANTO ANTONIO
26107830,ESC MUN CARMELA ORRICO LAPENDA
26107848,ESCOLA MUNICIPAL MANOEL RITO
26107856,ESC MUL MARCELO JOSE A CORREIA DE ARAUJO
26107864,ESC MUL NOSSA SENHORA DO CARMO
26107872,ESCOLA MUNICIPAL SANTA MARIA
26107880,ESCOLA MUNICIPAL RITA NEIVA DE OLIVEIRA
26107899,ESCOLA MUNICIPAL SAO JOSE
26107902,ESCOLA MUNICIPAL XV DE NOVEMBRO
26108054,ESCOLA MUNICIPAL 19 DE ABRIL
26108062,ESCOLA MUNICIPAL ANTONIO LUIZ DE SOUZA
26108119,ESCOLA MUNICIPAL PADRE MIGUEL
26108232,ESCOLA MUNICIPAL MANUEL CHAVES DA COSTA
26108267,ESCOLA MUL SAO VICENTE DE PAULO
26144050,ESCOLA MUNICIPAL JOAO PAULO II
26144069,CRECHE MUL MARIA ALICE GONCALVES GUERRA
26153696,ESCOLA MUN SANTA TERESA
26184826,CME INFANTIL JUDITH MARIA BRASIL DA ROCHA
26189267,CMEI LUIZ ANTONIO DE PONTES RAMOS
