CO_ENTIDADE,NO_ENTIDADE
24032883,UNIDADE DE ENSINO ANTONIO AMANCIO DA SILVA
24032891,UNIDADE DE ENSINO ANTONIO AUGUSTO DA SILVA FREIRE
24032930,ESCOLA MUNICIPAL DE 1 GRAU MONSENHOR WALFREDO GURGEL
24032964,UNIDADE DE ENSINO ELPIDIO OLEGARIO DOS SANTOS
24032972,UNIDADE DE ENSINO FIRMINO PEREIRA DE ARAUJO
24032999,UNIDADE DE ENSINO FRANCISCO BRAS
24033014,UNIDADE DE ENSINO JOAO GOMES FILHO
24033030,UNIDADE DE ENSINO JOAQUIM JUSTINO PEREIRA DA COSTA
24033049,UNIDADE DE ENSINO JOSE CALIXTO DE MEDEIROS
24033057,UNIDADE DE ENSINO MANOEL FELIX MARINHO
24033065,UNIDADE DE ENSINO MANOEL FLORENCIO MAIA
24033073,UNIDADE DE ENSINO MANOEL SIMPLICIO IRMAO
24033081,UNIDADE DE ENSINO MARECHAL CASTELO BRANCO
24033103,UNIDADE DE ENSINO MARIA DONINA MAIA
24033120,ESCOLA MUNICIPAL MARINHEIRO SALDANHA
24033138,UNIDA DE ENSINO PEDRO ALEXANDRINO DE MEDEIROS
24033162,ESCOLA MUNICIPAL PROFESSORA MARIA CRUZ DE MEDEIROS
24033197,UNIDADE DE ENSINO MANOEL EGIDIO DE MARIA
24033219,UNIDADE DE ENSINO TOMAS PEREIRA DA SILVA
24033227,ESCOLA MUNICIPAL EVANILDO MARIANO DOS SANTOS
24033235,UNIDADE DE ENSINO MANOEL PAULINO DOS SANTOS
24065838,ESC MUL DE ANGICOS
24070440,ESC MUL MARIA DE NAZARETH ENSINO FUNDAMENTAL I
24073660,UNIDADE DE ENSINO SEBASTIAO PEREIRA DA SILVA
24073679,UNIDADE DE ENSINO MANOEL CLEMENTINO DANTAS
24076015,UNIDADE DE ENSINO MANOEL CALIXTO BATISTA
24082325,UNIDADE DE ENSINO MARIA NATALINA DA SILVA
24083283,CRECHE MUNICIPAL SANTA MONICA
24263206,CENTRO DE ATIVIDADES COMPLEMENTAR
