CO_ENTIDADE,NO_ENTIDADE
24021873,CRECHE SEU TETE
24022241,UNIDADE XI BASILIO REINALDO
24022268,ESCOLA MUNICIPAL DE 1 GRAU JOSE INACIO DE CARVALHO
24022276,UNIDADE XVI FRANCISCO LAZARO DA SILVA
24022306,UNIDADE XXV MANOEL JOAQUIM FILHO
24022322,UNID XXII FRANCISCO BONIFACIO DE QUEIROZ
24022330,UNIDADE XXIII ESC MUL MANOEL JOAQUIM DE AQUINO
24022349,UNID IV COSME JOSE DE MARIA
24022357,UNID XVIII MANOEL GABRIEL AMORIM
24022373,UNIDADE XVII JULIO FERREIRA DE BRITO
24022420,UNID I LIBANIA DE CARVALHO TORRES
24022462,UNIDADE XVI EUCLIDES NUNES
24022470,UNID XXIX IZAURA FREITAS DA COSTA
24022497,UNIDADE XII GREGORIO SIMPLICIO DA SILVA
24022527,UNIDADE XIX JULIO AUGUSTO CHAVES
24022551,UNIDADE IX SIMFRONIO BATISTA
24066478,ESCOLA M DE ENSINO FUNDAMENTAL PERPETUA AMORIM DE CARVALHO
24072168,UNIDADE XXVII AMANCIO LINDOLFO DE ARAUJO
24085855,ESCOLA INFANTIL ALDENIZA NUNES DE CARVALHO OLIVEIRA
24177202,PROGRAMA DE ERRADICACAO DO TRABALHO INFANTIL
