CO_ENTIDADE,NO_ENTIDADE
26117576,ESCOLA MUNICIPAL ANTONIO FARIAS FILHO
26118670,ESCOLA MUNICIPAL DOS COELHOS
26118734,ESCOLA MUNICIPAL MONTEIRO LOBATO
26118955,ESCOLA MUNICIPAL JULIO VICENTE ALVES DE ARAUJO
26119129,ESCOLA MUNICIPAL DE DOIS RIOS
26119145,ESCOLA MUNICIPAL DOS REMEDIOS
26119170,ESCOLA MUNICIPAL SENADOR JOSE ERMIRIO DE MORAES
26119196,ESCOLA MUNICIPAL TRES CARNEIROS
26119200,ESCOLA MUNICIPAL ZUMBI DOS PALMARES
26119218,ESCOLA MUNICIPAL DA IPUTINGA
26119331,ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA
26119617,ESCOLA MUNICIPAL GENERAL SAN MARTIN
26119641,ESCOLA MUNICIPAL DOUTOR RODOLFO AURELIANO
26119897,ESCOLA MUNICIPAL JOAO XXIII
26119927,ESCOLA MUNICIPAL LUIZ VAZ DE CAMOES
26119994,ESCOLA MUNICIPAL NOVO PINA
26120283,ESCOLA MUNICIPAL VILA OPERARIA DO RECIFE
26120402,ESCOLA MUNICIPAL DO DOM
26120569,ESCOLA MUNICIPAL PROFESSORA MARIA DA PAZ BRANDAO ALVES
26120585,ESCOLA MUNICIPAL PROFESSORA SONIA MARIA DE ARAUJO SOUZA
26120607,ESCOLA MUNICIPAL ENGENHEIRO GUILHERME DINIZ
26120658,ESCOLA MUNICIPAL ALMIRANTE SOARES DUTRA
26120674,ESCOLA MUNICIPAL ENGENHEIRO UMBERTO GONDIM
26120682,ESCOLA MUNICIPAL BALBINA MENELAU
26120704,ESCOLA MUNICIPAL DO JORDAO
26120712,ESCOLA MUNICIPAL DO LEAO
26120720,ESCOLA MUNICIPAL DRAOMIRO CHAVES AGUIAR
26120763,ESCOLA MUNICIPAL MAGALHAES BASTOS
26120771,ESCOLA MUNICIPAL PROFESSOR MOACYR DE ALBUQUERQUE
26120780,ESCOLA MUNICIPAL PADRE JOSE MATHIAS DELGADO
26120810,ESCOLA MUNICIPAL HUGO GERDAU
26121050,ESCOLA MUNICIPAL PROF ELIZABETH SALES COUTINHO BARROS
26121077,ESCOLA MUNICIPAL SANTA MARIA
26121158,ESCOLA MUNICIPAL VILA SESAMO
26121255,ESCOLA MUNICIPAL PROFESSOR JOSE DA COSTA PORTO
26121468,ESCOLA MUNICIPAL PEDRO AUGUSTO
26121662,ESCOLA MUNICIPAL PADRE ANTONIO HENRIQUE
26121786,ESCOLA MUNICIPAL REITOR JOAO ALFREDO
26121913,ESCOLA MUNICIPAL LUTADORES DO BEM
26121972,ESCOLA MUNICIPAL CIDADAO HERBERT DE SOUZA
26121980,ESCOLA MUNICIPAL GENERAL EMIDIO DANTAS BARRETO
26122014,ESCOLA MUNICIPAL SEDE DA SABEDORIA
26122022,CMEI ANA ROSA FALCAO DE CARVALHO
