CO_ENTIDADE,NO_ENTIDADE
27009513,ESCOLA MUNICIPAL 12 DE OUTUBRO
27009548,ESCOLA MUNICIPAL 31 DE MARCO
27009556,ESCOLA MUNICIPAL APRIGIO MACHADO FEITOSA
27009572,ESCOLA MUNICIPAL JOAO JOSE DE MELO
27009580,ESCOLA MUNICIPAL NOE FREIRE
27009599,ESCOLA MUNICIPAL NOSSA SENHORA DOS PRAZERES
27009629,ESCOLA MUNICIPAL PE REGINALDO
27009645,ESCOLA MUNICIPAL SAO JOSE
27009653,ESCOLA MUNICIPAL SANTO ANTONIO
27009688,ESCOLA PROFESSOR JOSE MEDEIROS
27009696,ESCOLA MUNICIPAL CORONEL JOAQUIM FREITAS MELRO
27009718,ESCOLA MUNICIPAL IRMA VERONICA
27009734,ESCOLA DE 1º GRAU RAIMUNDA SOUTO FEITOSA
27048136,CRECHE MUNICIPAL SAO JOSE
27050793,CRECHE DE PIRANHAS
27051188,CRECHE DE OLHO DAGUA NOVO
27219038,ESCOLA MUNICIPAL ITAMARATY
27223892,CRECHE ESCOLA SANTO ANTONIO
27223906,CRECHE RECANTO DA PAZ
27226255,CRECHE DONA BETINHA
27276007,ESCOLA MUNICIPAL URSULA DA SILVA
