CO_ENTIDADE,NO_ENTIDADE
26069237,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JULIA GUIMARAES RODRIGUES
26069245,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MAE MARIA BEATA
26069261,ESCOLA MUNICIPAL SAO FRANCISCO
26069326,ESCOLA MUNICIPAL HENRIQUE SERAFIM DE MORAIS COSTA
26069415,ESCOLA MUNICIPAL PRESIDENTE TANCREDO DE ALMEIDA NEVES
26069423,ESCOLA MUNICIPAL SANTA LUCIA
26069539,ESCOLA MUNICIPAL NOSSA SENHORA DOS ANJOS
26069547,ESCOLA MUNICIPAL OTAVIANO BASILIO HERACLIO DO REGO
26069563,ESCOLA MUNICIPAL JOSE TEODORO DA SILVA
26069571,ESCOLA MUNICIPAL PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO
26069580,ESCOLA MUNICIPAL SALOMAO LUIS GINSBURG
26069709,ESCOLA MUNICIPAL JOAO LUIS DA SILVA
26069733,CENTRO DE PETI 14 ESPINDOLA
26069741,ESCOLA MUNICIPAL JOSE TEOBALDO DE AZEVEDO
26069768,ESCOLA MUNICIPAL MARIA BEZERRA DE LIMA
26069890,ESCOLA MUNICIPAL JOSE VIEIRA DE OLIVEIRA
26069911,ESCOLA MUNICIPAL LUIS SATIRO PEREIRA
26069920,ESCOLA MUNICIPAL MANOEL MARQUES DA SILVA
26070014,ESCOLA MUNICIPAL CONEGO DEUSDEDITH
26070049,ESCOLA MUNICIPAL ANTONIA VIEIRA DE MOURA
26146185,ESCOLA MUNICIPAL JOAO HERACLIO DUARTE
26171619,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PADRE LUIS CECCHIN
26181789,ESCOLA MUNICIPAL ALUISIO DE AQUINO E SILVA
26188112,CENTRO MUNICIPAL DE EDUCACAO INFANTIL IRMA MARTA MELO
26191164,CENTRO MUNICIPAL DE EDUCACAO INFANTIL SAGRADA FAMILIA
26214806,ESCOLA MUNICIPAL PROFESSOR ANTONIO DE SOUZA VILACA
26215004,ESCOLA MUNICIPAL DESEMBARGADOR JOSE ALEXANDRE VASCONCELOS DE AQUINO
26310619,CENTRO DE PETI 1 RIBEIRO DO MEL
26316617,CENTRO DE PETI 8 XILILIQUE ASSEMULPE
26316625,CENTRO DE PETI 10 SALOBRO
