CO_ENTIDADE,NO_ENTIDADE
27012697,ESCOLA MUNICIPAL CIRILO PEDRO DA SILVA
27012719,ESCOLA MUNICIPAL MANOEL TEOTONIO DA SILVA
27012735,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DESEMBARGADOR DE OLIVEIRA E SILVA
27012859,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SAO VICENTE DE PAULA
27013030,ESCOLA MUNICIPAL MANOEL CORREIA SAMPAIO
27013049,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANTONIO CAETANO DE SOUZA
27013057,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIO GOMES DE ARAUJO
27013065,ESCOLA MUNICIPAL BENEDITO BARRETO ACCIOLY
27013073,ESCOLA MUNICIPAL DEPUTADO MEDEIROS NETO
27013081,ESCOLA MUNICIPAL JOAO MARTINS DA SILVA
27013111,ESCOLA MUNICIPAL NOSSA SENHORA DA SAUDE
27013138,ESCOLA MUNICIPAL PRESIDENTE MEDICI
27013146,ESCOLA MUNICIPAL RUI SOARES PALMEIRA
27051919,ESCOLA MUNICIPAL JOAO ALVES PIANCO
27053040,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOAO ESTEVAO DA SILVA
27054470,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JAIZA CALADO SAMPAIO TOLEDO
27054608,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSEFA ALVES DA SILVA
27218341,ESCOLA MUNICIPAL DE EDUCACAO BASICA BENEDITO DE ALMEIDA SILVA
27220788,ESCOLA MUNICIPAL DOMINGOS PANTALEAO DA SILVA
27317048,ESCOLA MUNICIPAL PADRE LUIS FARIAS TORRES
