CO_ENTIDADE,NO_ENTIDADE
25068369,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PROF RAIMUNDA RIBEIRO DA SILVA
25068423,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL OSMAR DE AQUINO
25068466,CRECHE HERMELINDA EMILIA DANTAS
25068474,CRECHE VOVO EMILIA
25068482,CENTRO DE EDUCACAO INFANTIL ABIGAIL VIEIRA DA SILVA
25068504,CENTRO DE EDUCACAO INFANTIL TIA LEA
25068512,CENTRO DE EDUCACAO INFANTIL TIA LUZIA PAULINO
25068539,CENTRO DE EDUCACAO INFANTIL VOVO CARMA
25068806,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MARIA LOURDES DE SOUZA AMORIM
25068865,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SAO RAFAEL
25068954,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ABILIO CLEMENTINO DE ARRUDA
25068962,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANALIA PEREIRA DO NASCIMENTO
25068970,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL EDSON MONTENEGRO DA CUNHA
25069004,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JOAO CLAUDINO DE PONTES
25069012,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA BENEVIDES DE AQUINO
25069020,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA EULALIA CANTALICE
25069039,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL NAZILDA DA CUNHA MOURA
25069063,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SEBASTIAO BEZERRA BASTOS
25069071,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SERGIO LUIZ DE MELO GOMES
25069080,ESCOLA MUNICPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JOVENTINA MARIA DE PONTES
25069098,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL AMALIA TEIXEIRA DE CARVALHO
25069101,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTTAL AMALIA FREIRE DE PONTES
25069110,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO FERREIRA DE SOUZA
25069217,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PAULO BRANDAO CAVALCANTE FILHO
25069225,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTEL RAYMUNDO ASFORA
25102680,CRECHE ANA LUCIA DOS SANTOS ALBUQUERQUE
25116541,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JUBERLITA PEREIRA DA COSTA
25116568,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO FLORENTINO DA COSTA
25116584,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EDIVARDO TOSCANO
25116690,CENTRO DE EDUCACAO INFANTIL LAVINIA MARIA MOURA RIBEIRO BARBOSA
25116711,CENTRO DE EDUCACAO INFANTIL LIA BELTRAO
25116720,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DOM HELDER CAMARA
25119087,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL RAUL DE FREITAS MOUSINHO
25120255,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO GALDINO GUEDES
25120263,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ASCENDINO TOSCANO DE BRITO
25120328,CRECHE MARIA AUGUSTA DE MIRANDA
25121383,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ALCIDES MANOEL DA SILVA
25122185,CENTRO DE EDUCACAO INFANTIL MARIA JOSE DA COSTA BORGES
25122215,CENTRO DE EDUCACAO INFANTIL JEANE CRISTINA DO NASCIMENTO GOMES
25126466,ESCOLA MUNICIPAL ANTONIO PAULINO BATISTA
25126474,CENTRO DE EDUCACAO INFANTIL SAO MIGUEL - AMECC
25126482,CENTRO DE EDUCACAO INFANTIL AUGUSTO VARELA TOSCANO DE BRITO
25127497,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PROF EDGARDO JULIO
25128159,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA DA PIEDADE MEDEIROS PAIVA
25130471,CENTRO DE EDUCACAO INFANTIL EUSA BELARMINO DOS SANTOS LIMA
25130587,CREI - MARIA DO CARMO TORRES TOSCANO
