CO_ENTIDADE,NO_ENTIDADE
25069632,CENTRO EDUC EPAMINONDAS TORRES DE AQUINO
25069640,COL MUL LUIS GALDINO SALES
25069659,ESC DE 1 GRAU MANOEL G DE SOUZA
25069748,ESC MUL DE CANAFISTULA
25069799,ESC MUL OLINDINA ARQUILINA DO NASCIMENTO
25069870,GR ESC EMIDIO JOAQUIM ALVES
25069888,GRUPO ESCOLAR ISAURA MARIA DA CONCEICAO
25069896,GR ESC MANOEL FELIPE DA SILVA
25069926,GR ESC MARIA RUFINO DE MOURA
25069977,GR ESC MUL SINDULFO ALVES DA SILVA
25069985,GR ESC MUL A M DA CONCEICAO
25070002,GRUPO ESCOLAR MUNICIPAL FRANCISCO CAMILO PEREIRA
25070010,GR ESC MUL FRANCISCO TORRES DE AQUINO
25070029,GR ESC MUL MAXIMO SOUZA MALHEIROS
25070037,GR ESC JOSE LINS SOBRINHO
25070045,GRUPO ESCOLAR MANOEL FELIPE GOMES
25070053,GR ESC MAXIMINO RODRIGUES
25112511,CRECHE MUL GUILHERMINA PEREIRA
25129660,CRECHE MUNICIPAL OLIVIA TRIGUEIRO DE MORAIS
25129686,GRUPO ESCOLAR MARCELINO RUFINO DOS SANTOS
