CO_ENTIDADE,NO_ENTIDADE
27034755,ESCOLA MUNICIPAL DOUTOR HENRIQUE EQUELMAN
27035441,ESCOLA DE ENSINO FUNDAMENTAL SAGRADO CORACAO DE JESUS
27036049,ESCOLA MUNICIPAL ZANELI CALDAS
27036065,ESCOLA MUNICIPAL DOUTOR ORLANDO ARAUJO
27036081,ESCOLA MUNICIPAL ANTONIO SEMEAO LAMENHA LINS
27036090,ESCOLA MUNICIPAL ARNON AFONSO FARIAS DE MELO
27036103,ESCOLA MUNICIPAL CLETO MARQUES LUZ
27036120,ESCOLA MUNICIPAL DOM ANTONIO BRANDAO
27036138,ESCOLA MUNICIPAL DOUTOR POMPEU SARMENTO
27036146,CMEI GRACILIANO RAMOS
27036154,CMEI JOAO XXIII
27036189,ESCOLA MUNICIPAL DOUTOR JOSE HAROLDO DA COSTA
27036197,ESCOLA MUNICIPAL PROFESSOR LENILTO ALVES SANTOS
27036200,ESCOLA MUNICIPAL LUIZA OLIVEIRA SURUAGY
27036219,CMEI LUIZ CALHEIROS JUNIOR
27036227,ESCOLA MUNICIPAL MAJOR BONIFACIO SILVEIRA
27036235,ESCOLA MUNICIPAL MARECHAL FLORIANO PEIXOTO
27036251,ESCOLA MUNICIPAL PADRE PINHO
27036260,ESCOLA MUNICIPAL PEDRO CAFE
27036278,ESCOLA MUNICIPAL PEDRO SURUAGY
27036286,ESCOLA MUNICIPAL ALMEIDA LEITE
27036294,ESCOLA MUNICIPAL PROFESSOR DONIZETTE CALHEIROS
27036308,ESCOLA MUNICIPAL PROFESSORA EULINA RIBEIRO ALENCAR
27036324,ESCOLA MUNICIPAL SUZEL DANTAS
27036332,ESCOLA MUNICIPAL RUI PALMEIRA
27036340,ESCOLA MUNICIPAL SERGIO LUIZ PESSOA BRAGA
27036359,ESCOLA MUNICIPAL SILVESTRE PERICLES
27036375,ESCOLA MUNICIPAL JAIME DE ALTAVILLA
27036391,ESCOLA MUNICIPAL PROFESSOR CORINTHO DA PAZ
27036405,ESCOLA MUNICIPAL PROFESSOR ANTIDIO VIEIRA
27036413,ESCOLA MUNICIPAL HIGINO BELO
27036804,CMEI NOSSA SENHORA DA GUIA
27036839,ESCOLA MUNICIPAL DOUTOR JOSE BANDEIRA DE MEDEIROS
27036863,ESCOLA MUNICIPAL PROFESSOR DERALDO CAMPOS
27036880,CMEI PROFESSORA MARIA DE LOURDES VIEIRA
27036898,CMEI MARECHAL JOAO BATISTA MASCARENHAS DE MORAES
27036901,CMEI MONSENHOR LUIS BARBOSA
27036910,CMEI DOUTOR ANTONIO MARIO MAFRA
27037525,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SANTO ANTONIO
27037568,ESCOLA MUNICIPAL DOUTOR BALTAZAR DE MENDONCA
27037614,ESCOLA MUNICIPAL JOSE CORREIA COSTA
27037681,ESCOLA MUNICIPAL DOUTOR JOSE CARNEIRO
27037800,ESCOLA MUNICIPAL KATIA PIMENTEL ASSUNCAO
27037860,ESCOLA MUNICIPAL MANOEL PEDRO DOS SANTOS
27038068,CMEI WALTER PITOMBO LARANJEIRAS
27038084,CMEI PROFESSOR MANOEL COELHO NETO
27038645,ESCOLA MUNICIPAL TEREZA DE JESUS
27038980,ESCOLA MUNICIPAL HERMINIO CARDOSO
27046397,ESCOLA MUNICIPAL PROFESSORA JAREDE VIANA DE OLIVEIRA
27047466,CMEI PROFESSORA MARIA IVONE SANTOS DE OLIVEIRA
27048438,CMEI GOVERNADOR LUIS ABILIO DE SOUSA NETO
27049213,CMEI PROFESSORA MARIA APARECIDA BEZERRA NUNES
27051684,ESCOLA MUNICIPAL GASTONE LUCIA DE CARVALHO BELTRAO
27051692,CMEI PROFESSORA SONIA MARIA SOUZA CAVALCANTI
27051706,CMEI JOSE MADLTTON VITOR DA SILVA
27051714,CMEI PROFESSORA FULVIA MARIA DE BARROS MOTT ROSEMBERG
27051722,CMEI ANA CAROLINA GALINA FORTES FERREIRA SANTIAGO
27051781,CMEI PROFESSORA MARIA SALETE DA SILVA
27052389,ESCOLA MUNICIPAL JOAO FEITOSA
27052397,CMEI PROFESSORA MARIA JOSE DE OLIVEIRA
27052400,CMEI MESTRA VIRGINIA MORAES DA SILVA
27053369,CMEI PROFESSOR SILVANIO BARBOSA DOS SANTOS
27053385,CMEI PROFESSORA DULCINETE BARROS ALVES
27053806,CMEI MARTHA CELIA DE VASCONCELLOS BERNARDES
27054136,ESCOLA MUNICIPAL PROFESSORA MARIA DE LOURDES BEZERRA NUNES
27054802,CMEI PROF EDVALDO ALBUQUERQUE DOS SANTOS
27054829,CMEI JOSE ORLANDO CAJE
27054837,ESCOLA MUNICIPAL PROFESSORA MARIA DA GRACAS SILVA
27215253,CMEI PADRE SILVESTRE VREDEGOOR
27215873,ESCOLA MUNICIPAL LINDOLFO COLLOR
27216179,ESCOLA MUNICIPAL DOM MIGUEL FENELLON CAMARA
27216390,ESCOLA MUNICIPAL ZUMBI DOS PALMARES
27216446,ESCOLA MUNICIPAL MARIA CARMELITA CARDOSO GAMA
27216489,ESCOLA MUNICIPAL PROFESSORA NEIDE DE FREITAS FRANCA
27216977,ESCOLA MUNICIPAL TRADUTOR JOAO SAMPAIO
27217221,ESCOLA DE ENSINO FUNDAMENTAL NOSSA SENHORA APARECIDA
27218155,ESCOLA DE ENSINO FUNDAMENTAL LUIZ PEDRO DA SILVA I
27219585,ESCOLA MUNICIPAL PROFESSORA HEVIA VALERIA MAIA AMORIM
27222373,ESCOLA DE ENSINO FUNDAMENTAL NOSSO LAR I
27222446,CMEI BRENO AGRA
27222454,CMEI LEDA COLLOR DE MELLO
27222462,CRECHE LINDOLFO COLLOR
27222470,CMEI BENEVIDES EPAMINONDAS DA SILVA
27222489,CRECHE ROSANE COLLOR
27222497,CMEI MARIA LIEGE TAVARES DE ALBUQUERQUE
27222500,CMEI TEREZA DE LISIEUX
27222519,CRECHE SUZANA PALMEIRA
27222527,CMEI HERME MIRANDA
27222861,CMEI AGENOR FERNANDES PONTES
27222900,ESCOLA MUNICIPAL DRA ELIZABETH ANNE LYRA LOPES DE FARIAS
27222926,CMEI JOSE MARIA DE MELO
27222934,CMEI VICE-GOVERNADOR FRANCISCO MELLO
27222942,ESCOLA MUNICIPAL DOM HELDER CAMARA
27224660,ESCOLA MUNICIPAL SELMA BANDEIRA
27224775,ESCOLA MUNICIPAL DOUTORA NISE DA SILVEIRA
27224783,ESCOLA MUNICIPAL CICERA LUCIMAR DE SENA SANTOS
27225011,ESCOLA MUNICIPAL PROFESSORA ELMA MARQUES CURTI
27225283,CMEI PROFESSORA MARIA NILDA DOS SANTOS SILVA
27225291,CMEI PROFESSORA RUTH BRAGA QUINTELA CAVALCANTE
27225348,CMEI PROFESSOR PAULO FREIRE
27225542,ESCOLA MUNICIPAL PROFESSOR PETRONIO VIANA
27225879,ESCOLA MUNICIPAL PROFESSOR AURELIO BUARQUE DE HOLANDA FERREIRA
27226182,NUCLEO DE DESENVOLVIMENTO INFANTIL NDI
27226298,ESCOLA DE ENSINO FUNDAMENTAL LUIZ PEDRO DA SILVA II
27226301,ESCOLA DE ENSINO FUNDAMENTAL LUIZ PEDRO DA SILVA IV
27226360,ESCOLA MUNICIPAL PROFESSORA GERUZA COSTA LIMA
27226379,ESCOLA MUNICIPAL FREI DAMIAO
27226409,ESCOLA MUNICIPAL DOUTOR DENISSON LUIZ CERQUEIRA MENEZES
27226417,ESCOLA MUNICIPAL PROFESSORA MARIA JOSE CARRASCOSA
27226425,CMEI MESTRE MARIO IZALDINO
27226506,CMEI PROFESSORA KYRA MARIA BARROS PAES
27226603,ESCOLA MUNICIPAL PAULO HENRIQUE COSTA BANDEIRA
