CO_ENTIDADE,NO_ENTIDADE
24044083,UNID II ANTONIO GOMES DA SILVA
24044091,UNID III ANTONIO ROGERIO DE MACEDO
24044121,EM JOAO PEREIRA MAFRA
24044130,EM JOAQUIM LOURENCO DE CARVALHO
24044148,UNID VII MANOEL CARNEIRO DA ROCHA
24044156,UNIDADE VI MARIA ZENAIDE FERREIRA DE LIMA
24044164,UNID IX MIGUEL BARROS DA ROCHA
24044172,UNID XIII JOSE SERAFIM DE MEDEIROS
24044180,EM PROFESSORA FRANCISCA LUCAS DA SILVA
24044199,EM PRES KENNEDY
24044202,EM PROJETADA OLHO DAGUA
24044237,EM AGOSTINHO BRITO
24044245,UNID XII THEODORICO BEZERRA
24044270,EM JOSE MACHADO DE SOUZA
24044288,UNID VIII MANOEL FELINTO DE LIMA
24044296,UNID XI SENADOR DINARTE MARIZ
24080527,UNID XIV SENADOR CORTEZ PEREIRA
24081132,CRECHE MUNIC DISTRITO SERRA DA TAPUIA
24081140,CRECHE MUNICIPAL DE EDUCACAO
24142204,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULO
