CO_ENTIDADE,NO_ENTIDADE
27045714,CRECHE ESCOLA VICENTINA DE CASTRO SILVA
27045749,ESCOLA MUNICIPAL DERALDO CAMPOS
27045811,ESCOLA MUNICIPAL 21 DE ABRIL
27045846,GRUPO ESCOLAR MUNICIPAL SERAPIAO WALTER DOS SANTOS
27045870,ESCOLA MUNICIPAL SANTA CRUZ
27045889,GRUPO ESCOLAR MUNICIPAL DR MOACIR LOPES ANDRADE
27045897,GRUPO ESCOLAR MUL PROF DOUGLAS APRATTO TENORIO
27045919,GRUPO ESCOLAR MUNICIPAL FAUSTINO VICTOR DE ARAUJO
27045927,GRUPO ESCOLAR MUNICIPAL MESSIAS CALUMBY
27045935,ESCOLA MUNICIPAL CORONEL PEDRO DE GOES
27045943,GRUPO ESCOLAR MUNICIPAL DR GENILDO CAPITULINO LESSA SANTOS
27045951,GRUPO ESCOLAR MUNICIPAL JOSE GONCALVES
27051838,CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO PROFESSORA GEILZA SOUZA COSTA
27053768,ESCOLA MUNICIPAL DEPUTADO JOAO BELTRAO SIQUEIRA
27055000,CRECHE MUNICIPAL DALVINHA DE CASTRO
27221610,ESCOLA MUNICIPAL PADRE LUIS BARBOSA LEITE
27223930,ESCOLA MUNICIPAL PROFª ENECILA ACIOLI GAMA
27226450,ESCOLA MUNICIPAL PROFESSOR UILSON FERREIRA COSTA
