CO_ENTIDADE,NO_ENTIDADE
25082558,EMEIEF DO SITIO FERNANDES
25082574,EMEIEF DO CUMATI
25082590,EMEIEF ANTONIO DE ANDRADE SOBRINHO
25082612,EMEIEF JOAO PAULO II
25082620,EMEIF JOSE ANTONIO RODRIGUES
25082639,EMEIEF JOSE LUCIANO RODRIGUES
25082647,EMEIEF SENADOR RUI CARNEIRO
25082663,EMEIEF CREMILDA DA SILVA LIRA
25082671,EMEIEF OTAVIO FRANCISCO REGIS
25082680,EMEIEF ANTONIO JOSE DE ANDRADE
25082698,GR ESC FIRMINO FLORENTINO DA SILVA
25082710,EMEIEF JOAO AVELINO DA SILVA
25082728,EMEIEF JOAO BEZERRA DE SALES
25082736,EMEIEF JOAO VICENTE DE BRITO
25082744,EMEIEF JOAQUIM FERREIRA DE LIMA
25082760,EMEIEF JOSE BENEDITO DA SILVEIRA
25082787,EMEIEF MARIA DAS DORES CHAGAS
25082795,EMEIEF MARIA JOSE VIEIRA
25082809,EMEIEF PAULO VI
25082817,EMEIEF VALENTIN FCO DOS SANTOS
25112198,CRECHE JOSE BENEDITO DA SILVEIRA
25118706,EMEIEF JOAO PEDRO TEIXEIRA
25123335,EMEF IRACI RODRIGUES DE FARIAS MELO
25128566,CRECHE MARIA LEONARDO DE LIMA
25154605,EMEIEF 1º DE OUTUBRO
