CO_ENTIDADE,NO_ENTIDADE
26005158,ESCOLA MUL RAIMUNDO LOPES DE MACEDO
26005778,GINASIO MUL HERNEVILLE COELHO MORORO
26005794,GINASIO MUL LAUDELINO FREIRE MORORO
26006448,ESCOLA MUL HERMILIO RODRIGUES DE CASTRO
26006618,ESCOLA MUL ELESBAO DELMONDES TEIXEIRA
26006863,ESCOLA MUNICIPAL PEDRO RODRIGUES
26007177,ESCOLA MUNICIPAL JOSE MARCAL
26007207,ESC MUNICIPAL GERALDO GOMES DOS SANTOS
26007339,ESCOLA MUL JOSE BERNADINO FILHO
26007380,ESCOLA MUNICIPAL JOSE HORACIO DE MELO
26007444,ESCOLA MUNICIPAL MANOEL VIRGULINO DA LUZ
26007452,ESCOLA MUNICIPAL GERSON RODRIGUES COELHO
26007460,ESCOLA MUNICIPAL RAIMUNDO LOPES CAMARA
26007487,ESC MUNICIPAL ANTONIO SECUNDINO DA SILVA
26007703,ESCOLA MUNICIPAL ADELINO ADAO DE SOUZA
26007762,GRUPO ESCOLAR EUTIMIO FERNANDES BENICIO
26169070,ESCOLA MUNICIPAL MANOEL JOSE CAMILO
