CO_ENTIDADE,NO_ENTIDADE
24014486,ESCOLA MUNICIPAL AVELINO PINHEIRO
24014508,ESCOLA MUNICIPAL PADRE COSME
24014591,ESCOLA MUNICIPAL LINDALVA MARIA DE SOUZA
24014605,ESCOLA MUNICIPAL AGRESTE
24014613,ESCOLA MUNICIPAL ALICE PESSOA
24014621,ESC MUL ANTONIO ALEXANDRE DA SILVA
24014630,ESCOLA MUNICIPAL ANTONIO ELEUTERIO DE FREITAS
24014648,ESC MUL ANTONIO JOSE DE QUEIROZ
24014656,ESC MUL ANTONIO LEITE DA SILVA
24014664,ESC MUL ANTONIO PINTO QUEIROZ
24014729,ESC MUL MANOEL ANTONIO DA SILVA
24014737,ESC MUL JOSE FERREIRA DA SILVA
24014753,ESC MUL CACHOEIRA I
24014761,ESCOLA MUNICIPAL MARIA AUGUSTA DE CARVALHO
24014770,ESCOLA MUNICIPAL CACHOEIRINHA
24014796,EM MIZAEL FERREIRA DE CARVALHO
24014826,ESC MUL MANOEL VAZ DE LIMA
24014834,ESCOLA MUNICIPAL CARLOS ALBERTO DIAS DO REGO
24014842,ESCOLA MUNICIPAL ELINAS DIAS
24014850,ESCOLA MUNICIPAL ELISIARIO DIAS
24014869,ESC MUL ESTIVAS
24014907,ESC MUL FRANCISCO DANTAS DE CARVALHO
24014915,ESC MUL JOAQUIM REGO
24014923,ESC MUL JOAO BATISTA DE SOUSA
24014931,ESCOLA MUNICIPAL JOAO LEITE DA SILVA
24014940,ESCOLA MUNICIPAL JOAQUIM PEREIRA GUEDES
24014958,ESC MUL JOSE ANTONIO DA ROCHA
24014966,ESC MUL JOSE FRANCO DE QUEIROZ
24014982,ESC MUL JOSE LOPES DA SILVA
24015032,ESCOLA MUNICIPAL SAO GONCALO DO POSTO
24015059,ESCOLA MUNICIPAL PEDRO LEITE DA SILVA
24015075,ESC MUL RAIMUNDO SILVESTRE DE QUEIROZ
24015083,ESCOLA MUNICIPAL RETIRO
24015148,ESC MUL SAO GONCALO DE CIMA
24015172,ESC MUL SERRINHA
24015180,EM MANOEL ALVES DE LIMA
24015202,ESCOLA MUNICIPAL TIMBAUBA
24015210,ESCOLA MUNICIPAL FRANCISCO MANOEL DE QUEIROZ
24015229,ESC MUL ALFREDO FELICIANO
24015326,CRECHE MUNICIPAL MARIA ANIZIA PESSOA
24015377,CRECHE MAJOR GOUVEIA
24015385,CRECHE SITIO CIDADE
24015407,CRECHE OLHO DAGUA DANTAS
24015415,CRECHE SAO PEDRO DE ELISEU
24076384,CRECHE VISTA ALEGRE
24076406,CRECHE SITIO SOSSEGO
24076414,CRECHE SITIO CRUZ
24076422,CRECHE SITIO TIMBAUBA
24076430,CRECHE SITIO SAO GONCALO
24076449,ESCOLA MUNICIPAL MARIA ALDELINA BARBOSA
24076457,CRECHE BONITO
24076465,CHECHE PAU BRANCO
24076473,CRECHE VILA OITEIRO
24076481,CRECHE SAO PEDRO DE CIMA
24076490,CRECHE SITIO TORROES
24076503,CRECHE SITIO VIEIRA
24076511,CRECHE SITIO PUROES
24076520,CRECHE ALTO SANTA TEREZA
24076538,CRECHE ALICE PESSOA
24076546,CRECHE SITIO CACHOEIRA I
24079189,CRECHE CACHOEIRA II
24079197,CRECHE SERROTE VERDE
24079200,ESCOLA MUNICIPAL MARIA BIRE
24084603,CRECHE JOANA GONCALVES DA SILVA HOLANDA
24194204,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULO
