CO_ENTIDADE,NO_ENTIDADE
25091050,EMEF MARIA DO CARMO DA SILVEIRA LIMA
25091069,EMEF FRANCISCO JOAQUIM DE BRITO
25091077,EMEF PRESIDENTE TANCREDO DE ALMEIDA NEVES
25091085,EMEF BERENICE RIBEIRO COUTINHO
25091093,EMEF DR EDGARD SEARGER
25091115,EMEF PETRONIO FIGUEIREDO
25091123,EMEF SENADOR RUY CARNEIRO
25091131,EMEF JOSE RIBEIRO DE MORAIS
25091140,EMEF FERNANDO CUNHA LIMA
25091158,EMEF FLAVIO RIBEIRO COUTINHO
25091166,EMEF JAIME CAETANO
25091174,EMEF JOAO FERNANDES DE LIMA
25091182,EMEF JOAQUIM LAFAYETTE
25091190,EMEF LUCIANO RIBEIRO DE MORAIS
25091204,EMEF OTILIO CIRAULO
25091212,EMEF PASCOAL MASSILIO
25091220,EMEF MARIA DAS NEVES LINS
25091239,EMEF MARIA JOSE PINTO DE LIMA
25109260,CRECHE NOSSA SENHORA DA CONCEICAO
25109286,CRECHE MAE MANDA
25109529,EMEF VEREADOR JOAO BELMIRO DOS SANTOS
25113046,EMEF DR MOACIR DANTAS
25113054,EMEF ASSIS CHATEAUBRIAND
25113062,EMEF AIRTON CIRAULO
25113631,EMEF VEREADOR JOAO JACINTO DANTAS
25113674,EMEF RITA ALVES
25115227,EMEF DOM HELDER CAMARA
25116657,CRECHE ALICE SUASSUNA
25116665,CRECHE CRISTIANO MARTINS DE LIMA
25117149,CRECHE NOSSA SENHORA APARECIDA
25119222,EMEF SANDRA MARIA CARNEIRO DE SOUZA
25122070,CRECHE MUNICIPAL CLOTILDE RODRIGUES CATAO
25124293,CRECHE MUNICIPAL VO GENESIA
25125761,CRECHE LAR LUZ E VIDA
25125877,EMEF JAIDE RODRIGUES MENEZES
25250922,EMEF JOANA FORTUNATO DE SOUSA
