CO_ENTIDADE,NO_ENTIDADE
27009920,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EULINA BARBOSA LIMA
27009947,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO BARBOSA DE FARIAS
27009963,ESCOLA MUNICIPAL DE EDUCACAO BASICA CELINA BARBOSA TAVARES
27009980,GRUPO ESC MUNICIPAL PROF DERALDO CAMPOS
27010007,GRUPO ESCOLAR MUL JOSE BONIFACIO
27010023,ESCOLA MUNICIPAL DE EDUCACAO BASICA PREFEITO OLAVO BARBOSA
27010031,ESCOLA MUNICIPAL DE EDUCACAO BASICA SENADOR RUI PALMEIRA
27050270,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA PATRICIA MARIA DOS SANTOS
27221172,CRECHE MUNICIPAL VOVO NEGUINHA
27221180,CRECHE MUNICIPAL ANTONIETA BARROSO BARRETO
