CO_ENTIDADE,NO_ENTIDADE
24010111,ESCOLA MUNICIPAL ANTONIO FERREIRA
24010138,ESCOLA MUNICIPAL MONSENHOR WALFREDO GURGEL ENSINO FUNDAMENTAL ANOS FINAIS EM TEMPO INTEGRAL
24010146,ESCOLA MUNICIPAL DE 1º GRAU LUIZ MOREIRA DA SILVA
24010170,ESCOLA MUNICIPAL PROFESSORA MARIA CORREIA DE OLIVEIRA
24010189,ESCOLA MUNICIPAL DOMINGOS PEREIRA
24010197,EM ARLINDO MARTINS ENSINO FUNDAMENTAL - ANOS FINAIS EM TEMPO INTEGRAL E EDUCACAO DE JOVENS E ADULTOS
24010200,ESCOLA MUNICIPAL FELIX ANTONIO
24010227,ESCOLA MUN MANOEL VENANCIO FILHO ENS FUND EM TEMPO INTEGRAL - ANOS INICIAIS E EDUCACAO INFANTIL
24067660,ESCOLA MUNICIPAL CHAPEUZINHO VERMELHO - ANOS INICIAIS EM TEMPO INTEGRAL
24074160,EM FRANCISCO DE OLIVEIRA MELO ENSINO FUNDAMENTAL DE TEMPO INTEGRAL ANOS FINAIS E EJA
24088854,CEMEI - PROFESSORA WILMA MARIA DE FARIA
