CO_ENTIDADE,NO_ENTIDADE
24011541,CRECHE SORRISO FELIZ
24011614,EM ANTONIO MARTINS RAMOS
24011649,ESCOLA MUNICIPAL PROFESSOR LUIZ GUIMARAES
24011657,EM MANOEL ALVES BEZERRA
24011665,ESC MUL MANOEL ALVES DE MEDEIROS
24011673,ESCOLA MUNICIPAL MANOEL FREIRE DE LEMOS
24011703,EM NAIR FONSECA
24011711,ESCOLA MUNICIPAL PROFESSORA ADELIA GONZAGA
24011738,ESCOLA MUNICIPAL PROFESSORA ALBA MIRANDA
24011746,ESCOLA MUNICIPAL SEBASTIAO FERREIRA
24011754,ESCOLA MUNICIPAL SEBASTIAO MENESES
24011797,ESCOLA MUNICIPAL MARIA CLEOFAS MOURA DA ROCHA
24011800,ESCOLA MUNICIPAL PADRE JOSE LUIZ SILVA
24011819,CRECHE ARCO IRIS
24011827,CRECHE BRANCA DE NEVE
24011835,CRECHE CHAPEUZINHO VERMELHO
24011843,CRECHE SACI PERERE
24063622,ESCOLA MUNICIPAL TEREZINHA JUSTO
24067687,ESCOLA MUNICIPAL PROFESSORA MARIA DO ROSARIO FREIRE
24071528,ESCOLA MUNICIPAL JOAO FELIPE
24074365,CRECHE SONHO DE CRIANCA
24074373,CRECHE CEBOLINHA
24243205,CENTRO DE ATIVIDADE COMPLEMENTAR
