CO_ENTIDADE,NO_ENTIDADE
24061581,ESC MUL DE MALHADINHA
24061590,ESC MUL DEPUTADO ANTONIO FLORENCIO DE QUEIROZ
24061603,ESC MUL DR ALUIZIO ALVES
24061620,ESC MUL HUMBERTO DE MEIROZ GRILO
24061638,ESC MUL JOAO BEZERRA DE LIMA
24061646,ESC MUL FERNANDINA DE SOUZA LIMA
24061654,ESC MUL JOAO FREIRE
24061662,ESC MUL JOAQUIM PAULO
24061689,ESC MUL JOSE MOISES DA SILVA
24061697,ESC MUL JOSE SOARES BEZERRA
24061719,ESC MUL PROFA LENIRA GOMES TEIXEIRA
24061727,ESC MUL PROFª ORLANDA MEDEIROS
24061735,ESC MUL SARGENTO ANTONIO P DE SOUZA
24061743,ESC MUL ELVIRA MARTINS DE ARAUJO
24061751,ESC MUL PROFA MARIA DO SOCORRO CORTEZ
24071846,ESC MUL MARIA AMELIA TEIXEIRA
