CO_ENTIDADE,NO_ENTIDADE
25069349,CRECHE CASULO EDVIRGES COSTA
25069446,EMEIF PROFESSORA ANTONIA COELHO PEREIRA
25069454,EMEF PROFESSOR JOAO DE FREITAS FILHO
25069462,EMEF JOSE FERREIRA DA SILVA
25069489,EMEF NOSSA SENHORA DAS GRACAS
25069497,EMEF PROFESSORA BERNADETE ALVES DA COSTA
25069500,EMEF ANTONIO GOMES DA COSTA
25069519,EMEF ALFREDO CHAVES
25069543,EMEF PROFESSORA MARIA DAS NEVES LISBOA DE MATOS
25069551,EMEF JOAO VERISSIMO
25069560,CRECHE PADRE LUIZ DEODATO
25069578,EMEF MANOEL ADELAIDE
25069586,EMEF MIGUEL PEREIRA
25069594,EMEF PORFIRIO FLOR
25069608,EMEF SEVERINO LUCAS
25120336,EMEF PROF MARIA BERNADETE ADELAIDE
25121014,EMEF JOSE ANTONIO DE SOUZA
