CO_ENTIDADE,NO_ENTIDADE
26024390,ESCOLA MUL SITIO CAJUEIRO
26024411,ESCOLA MUNICIPAL ANA DA SILVA FERRAZ
26024446,ESCOLA MUL JOSE AGOSTINHO DOS SANTOS
26024489,ESCOLA MUNICIPAL SITIO CANTINHO
26024497,ESCOLA MUNICIPAL SITIO CONSULTA
26024527,ESCOLA MUNICIPAL BOM SUCESSO
26024586,ESCOLA MUNICIPAL FRANCISCO ZEFERINO PESSOA
26024616,ESCOLA MUNICIPAL ANCHIETA TORRES
26024640,ESCOLA MUNICIPAL SITIO PONTA DIREITA
26132787,ESCOLA MUNICIPAL PADRE ADELMO SANTOS SIMOES
26158833,ESCOLA MUNICIPAL FRANCISCO CHAVES PERAZZO
26159104,ESCOLA MUNICIPAL MANOEL VICENTE VERAS
26166437,ESCOLA MUNICIPAL SITIO BARAUNINHA
26175479,INSTITUICAO MUNICIPAL DE EDUCACAO INFANTIL MIKAELLE SILVA NUNES
