CO_ENTIDADE,NO_ENTIDADE
26011026,CRECHE NOSSA SENHORA DO PERPETUO SOCORRO
26011093,ESCOLA MUNICIPAL CENTRO DE ENSINO PAULO FERNANDO DOS SANTOS
26011301,ESCOLA MUNICIPAL MARIA JOSEFA DE SOUZA
26011336,ESCOLA MUNICIPAL BEVENUTO SIMAO DE OLIVEIRA
26011360,ESCOLA PROFESSOR BALDOINO GOMES DE SA
26011379,ESCOLA MUNICIPAL VALDEMAR SOARES DE MENEZES
26011387,ESCOLA MUNICIPAL DE REFERENCIA EM ENSINO FUNDAMENTAL DOM MALAN
26011743,ESCOLA MUNICIPAL PEDRO PAIXAO
26011751,ESCOLA MUNICIPAL JOAQUIM BARBOSA DE MARIA
26011778,ESCOLA MUNICIPAL PROFESSOR JOSE MENDES
26011840,ESCOLA ALBERTO SOARES
26011859,ESCOLA PROFESSORA MARIA NILZA
26011867,ESCOLA MUNICIPAL OSMUNDO BEZERRA
26012030,ESCOLA MUNICIPAL JOSE NEU DE CARVALHO
26012120,ESCOLA MUNICIPAL MARIA DALVA GONCALVES DE BARROS
26012260,ESCOLA MUNICIPAL MARIA GUILHERMINA DE JESUS
26142554,ESCOLA MUNICIPAL JOAO XXIII
26142562,ESCOLA MUNICIPAL PADRE MANOEL GARCIA E GARCIA
26176270,ESCOLA DR SEVERINO ALVES DE SA
26178672,ESCOLA MUNICIPAL DOMINGOS PAULO DE SA
26180014,ESCOLA MUNICIPAL LETICIA DE ALENCAR ROZA E DANTAS
26190516,CRECHE MUNICIPAL MARIA AUDECI GOES FERREIRA MARTINS
26191318,ESCOLA PROFESSOR JOSE PONTES JARDIM
26192012,ESCOLA FRANCISCO DE SA SAMPAIO - DR CHICO
26437740,ESCOLA CLEUZEMI PEREIRA DO NASCIMENTO
