CO_ENTIDADE,NO_ENTIDADE
26106051,ESCOLA MUNICIPAL ABDIAS DE OLIVEIRA
26106078,ESCOLA MUNICIPAL DULCE DA COSTA LIMA
26106086,ESCOLA MUNICIPAL JOAO PAULO II
26106108,ESCOLA MUNICIPAL MARECHAL COSTA E SILVA
26106116,ESCOLA MUNICIPAL AMELIA VIEIRA DE ALBUQUERQUE
26106124,ESCOLA MUNICIPAL PROFESSOR CAVALCANTI
26106140,ESCOLA MUNICIPAL RITA CAROLINA
26106167,ESCOLA MUNICIPAL ERACLIDES COSTA GALVAO
26106183,ESCOLA IATE CLUBE DE ITAMARACA
26106191,ESCOLA MUNICIPAL LUIS CIPIAO
26106205,ESCOLA DE ITAMARACA
26106221,GRUPO ESCOLAR CANDIDA MACIEL
26106248,ESCOLA JOAO FELIPE DE BARROS DIAS
26155761,ESCOLA DORALICE ALVES AMARAL
26157837,ESCOLA MUNICIPAL ELIZABETH REGINA MONTEIRO
