CO_ENTIDADE,NO_ENTIDADE
25081519,EMEIEF JOSE CELESTINO DA SILVA
25081543,EMEIF PROFª IVA LIRA CORREIA
25081560,EMEIEF CECILIA LOPES DE ARAUJO
25081578,EMEIEF DR ANTONIO B SANTIAGO
25081586,EMEIEF LUIZ ANTONIO DE AGUIAR
25081594,EMEIEF MIGUEL ANGELO DA SILVA DANTAS
25081675,EMEIEF JOANA TRINDADE
25081683,EMEIEF DR JOAO DA COSTA PESSOA
25081756,EMEIEF 31 DE MARCO
25081772,EMEIEF NOSSA SRA DAS GRACAS
25081799,ESC NOR MUL PROFª MARIETA MEDEIROS
25104853,CRECHE JANSELY DE LUNA FREIRE
25104861,CRECHE E PRE-ESCOLA MARLUCE M ALMEIDA BORBA
25104870,CRECHE HILDA CARDOSO DE MORAES
25111868,EMEIEF SEBASTIAO RODRIGUES DE MELO
25134086,CENTRO DE REFERENCIA EM EDUCACAO INFANTIL - CREI
25134094,EMEIEF JOSE PEDRO DE ARAUJO
