CO_ENTIDADE,NO_ENTIDADE
26015374,ESCOLA MUNICIPAL JOAO CAMILO DOS SANTOS
26015390,ESCOLA MUNICIPAL SAO SEBASTIAO
26015404,GRUPO ESCOLAR BENIGNA CORREIA BRASIL
26015455,ESCOLA MUNICIPAL SEVERINA TRAVASSOS DE LUCENA
26015471,GRUPO ESCOLAR PERGENTINO ALVES
26015480,ESCOLA MUNICIPAL ANA ALEXANDRINA DA CONCEICAO
26015498,GRUPO ESCOLAR ANTONIO MACHADO DA SILVA
26015510,GRUPO ESCOLAR JOSE GOMES DE ALMEIDA
26015579,GRUPO ESCOLAR RITA ALVES DA COSTA
26015595,GRUPO ESCOLAR SEVERINO DE OLIVEIRA LEITE
26141817,ESCOLA MUNICIPAL MANOEL FRANCISCO DOS SANTOS
26183730,EMEI MANOEL TEIXEIRA DE CARVALHO
