CO_ENTIDADE,NO_ENTIDADE
25002406,CRECHE CRIANCA ALEGRE
25002414,CRECHE AMELIA ROSADO XAVIER DE SA
25002554,EMEF IZABEL ANA DE ANDRADE
25002562,EMEF JOAO V DE OLIVEIRA
25002627,EMEF JUVENAL BERNARDINO FILHO
25002643,EMEF PROFª MARIA MONTEIRO SILVA
25002651,EMEF REGINA LEOPOLDINA DA CONCEICAO
25002678,EMEF FRANCISCO P DA SILVA
25002740,EMEF AUGUSTINHO S DE ALMEIDA
25002767,EMEF FRANCISCA ROSADO DE OLIVEIRA
25002775,EMEF JOAO ROSADO DE OLIVEIRA
25002805,EMEF DO SAQUINHO
25002821,EMEF LUIZ ALVES DA SILVA
25114140,EMEF DO ASSENTAMENTO ALTO ALEGRE
25132679,EMEF GENECI FRANCISCA MONTEIRO
