CO_ENTIDADE,NO_ENTIDADE
25086960,EMEF ACELINO MONTEIRO COSTA
25086995,EMEF ANTONIO JOSE DA SILVA
25087495,EMEF ADELAIDE FERNANDES
25087509,EMEIF JOSE FERNANDES DO NASCIMENTO
25087525,ESC MUL ANTONIO RIBEIRO
25087541,EMEIF SEBASTIANA ANTONIA FERNANDES DE FARIAS
25087550,EMEF PROFESSORA TEREZINHA PONTES
25087576,EMEF JACY REGO BARROS
25087584,EMEF JOAO FRANCISCO DA SILVA
25087606,EMEF LUCIA FERNANDES TOSCANO
25087630,EMEIF MIGUEL SOARES FILHO
25087649,EMEIF VALDEVINO RIBEIRO DA SILVA
25108670,EMEF JOSE BONIFACIO
25119796,EMEF MOACIR FERNANDES FARIAS
