CO_ENTIDADE,NO_ENTIDADE
25098780,EMEF FLAVIANO RIBEIRO COUTINHO
25098918,CIEI FUNCIONARIO JOAO MOREIRA
25098926,CIEI GENERAL ANTONIO ALVES
25098934,CIEI JOSE CANDIDO FEITOSA
25098942,CIEI LOURDES TORRES
25098950,CIEI RAQUEL PEDROSA
25098969,CIEI NENZINHA RIBEIRO
25098977,CIEI ELIAS HECKMANS
25098985,CIEI MARIA CARMELITA MAROJA PEDROZA
25098993,CIEI HEITEL SANTIAGO
25099078,EMEF JAPUNGU
25099086,EMEF SEVERINO BEZERRA CABRAL
25099221,EMEIF FAZENDA SOCORRO
25099329,EMEF FRANCISCO MARQUES DA FONSECA
25099337,EMEF JAIME LACET
25099345,EMEF ANTONIO FERREIRA NUNES
25099353,EMEF E EJA DR FLAVIO MAROJA FILHO
25099361,EMEIF E EJA PADRE JOAO FELIX MEDEIROS
25099370,EMEF ARNALDO BONIFACIO
25099396,EMEF INDIO PIRAGIBE
25099400,EMEF MONSENHOR RAFAEL DE BARROS
25099434,EMEIF E EJA DR ANTONIO PEREIRA DE ALMEIDA
25099450,EMEF PADRE ANCHIETA
25099469,EMEIF ARNOBIO MAROJA
25099493,EMEIF TIRADENTES
25099566,EMEIF DE ATERRO
25099582,EMEF AMBROSIO FERNANDES BRANDAO
25099671,EMEIF PROFESSOR JOAQUIM TORRES
25099680,EMEIF SANTA EMILIA
25099728,EMEIF DEP FLAVIANO RIBEIRO FILHO
25099736,EMEF GOV FLAVIO RIBEIRO
25099779,EMEIF PROFESSORA CANDIDA DE SA ANDRADE
25099787,EMEIF E EJA MANOEL FAUSTINO DE MENDONCA
25099809,EMEF ESTEVAO JOSE CARNEIRO DA CUNHA
25099833,EMEIF E EJA PAULO JORGE RODRIGUES DE LIMA
25099906,EMEIF SAO MARCUS
25099965,EMEIF E EJA AMARO GOMES COUTINHO
25099973,EMEIF ZULMIRA MAUL DE ANDRADE
25099981,EMEIF PADRE PIRES FERREIRA
25099990,EMEIF PROFESSORA EULINA XAVIER
25108824,EMEIF PRESIDENTE JOAO SUASSUNA
25113208,EMEF E EJA ANIBAL LIMEIRA
25113526,EMEF DR PAULO MAROJA
25116487,EMEIF ZILDA VELOSO FALCAO
25116860,EMEIF VOVO VINA
25116886,EMEF PROF CARLOS ARNOBIO MAROJA DI PACE
25119079,EMEIF PROF PAULO FREIRE
25122380,CIEI MARIA ANUNCIADA DE SANTANA
25122940,CIEI LEONOR DE MELO GOMES
25123092,EMEF EMILIA CAVALCANTE DE MORAIS NETA
25123106,EMEF ODILON RIBEIRO COUTINHO
25124102,EMEF DEPUTADO EGIDIO MADRUGA
25127632,EMEIF RITA DE CASSIA DE ALMEIDA MESQUITA
25132482,ESCOLA CIVICO MILITAR CAPITAO TOMAZ PANTA
25133632,CIEI SEVERINA DA SILVA SANTOS
25252941,EMEIF PADRE ANTONIO VIEIRA
25253930,EMEF PROFESSOR TARCISIO DE MIRANDA BURITY
25254944,EMEF PROFESSOR GIBSON MAUL DE ANDRADE
25277928,CIEI PREFEITO ANTONIO JOAQUIM DE MORAIS
25278932,CIEI LOURDES SEREJO
25278940,CIEI ENOQUE CHAVES
25278959,CIEI DONA CREUZA
25279939,CIEI DONA RITA
25280929,CIEI DONA DIDIU
