CO_ENTIDADE,NO_ENTIDADE
25064088,CRECHE PRE ESCOLAR CORINA BARRETO DE B LIRA
25064096,CRECHE EZILDA MILANEZ
25064118,EMEF VER NELSON CARNEIRO
25064193,ESC MUL PEDRO HONORIO
25064410,EMEF JOSE LINS SOBRINHO
25064428,ESC MUL JOSE RODRIGUES
25064444,EMEF JULIA VERONICA DOS SANTOS LEAL
25064460,EMEF MARIA EMILIA MARACAJA
25064541,EMEF NENEN SILVA
25064711,CRECHE EPHIGENIO BARBOSA
25064720,CRECHE JOSE ALVES DO NASCIMENTO
25064762,CRECHE ANDRE RICARDO PERAZZO DA COSTA
25064789,EMEF JOAO CESAR
25106694,EMEF PROFESSOR ABEL BARBOSA DA SILVA
25114328,EMEF MADRE TRAUTLINDE
25118811,CRECHE E PRE ESCOLA DONA DINA
25120344,EMEF DR JOSE INACIO DE MIRANDA PEREIRA
25132539,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL LUCIA GIOVANNA DUARTE DE MELO
