CO_ENTIDADE,NO_ENTIDADE
26077965,ESCOLA MINIMA RURAL DO MOCOS
26078007,ESCOLA MUNICIPAL PADRE IBIAPINA
26078015,ESCOLA JOSE INACIO SOBRINHO
26078023,ESCOLA ANTONIO VIRGULINO DA SILVA
26078031,ESCOLA FRANCISCO LOURENCO DE SOUZA
26078040,ESCOLA GEDEAO XAVIER
26078074,ESCOLA JOSE FREDERICO CORREIA E SA
26078082,ESCOLA JOSE SERAFIM DIAS
26078090,ESCOLA JOSE VICTOR DOS SANTOS
26078104,CRECHE SAO FRANCISCO DE ASSIS
26078112,ESCOLA ANTONIO GUEDES DA SILVA
26078139,ESCOLA MUNICIPAL FRANCISCO FIRMINO DA SILVA
26078155,ESCOLA JOAO FRANCISCO DA SILVA
26078163,ESCOLA JOAQUIM FERREIRA DA COSTA
26078171,ESCOLA JOSE CARLOS DE MELO
26078180,ESCOLA JOSE NUNES DE ALMEIDA
26078198,ESCOLA PEDRO DE ALCANTARA ARANDAS
26078201,GRUPO ESCOLAR DOM CARLOS COELHO
26078228,ESCOLA DOM PEDRO I
26078252,ESCOLA DJALMA DUTRA
26078279,ESCOLA ANA ROSA
26078295,ESCOLA DONA MARIA RAMOS
26078325,ESCOLA SENADOR PAULO GUERRA
26132451,ESCOLA MANOEL CORREIA BRAGA
26167662,CENTRO DE EDUCACAO INFANTIL IRENE JORDAO DE ALMEIDA
26174456,ESCOLA ANTONIO SEVERO DE OLIVEIRA
26175444,CRECHE MARIA ANUNCIADA SOBRAL
26186250,CENTRO EDUCACIONAL JOSE SEVERINO DA SILVA - ZE PEQUENO
