CO_ENTIDADE,NO_ENTIDADE
25063278,EMEIEF E CASA DA CRIANCA MENINO JESUS
25063286,EMEIEF GONCALO TAVARES ROMERO
25063308,EMEIEF JULIETA BARACUY DA CUNHA
25063316,EMEIEF MANOEL MARTINS DE OLIVEIRA FILHO
25063510,EMEIEF SANTA LUZIA
25063537,EMEIEF JOAO XXIII
25063545,EMEIEF PAULO ANTONIO GAIAO
25063553,EMEI E CRECHE PROFESSOR CLODOMIRO LEAL
25063561,EMEIEF FREI MARTINHO
25063570,EMEIEF DR JOAO TAVARES DE MELO CAVALCANTE FILHO
25063596,EMEIEF PADRE ABDIAS LEAL
25063618,EMEIEF SAO GERALDO
25063626,EMEIEF DR FERNANDO CUNHA LIMA
25063634,EMEIEF NOSSA SENHORA APARECIDA
25063650,EMEIEF SANTA ANA
25063669,EMEIEF SANTA ISABEL
25063693,EMEIEF SAO SEVERINO
25063731,EMEIEF DOM MOISES COELHO
25063766,EMEIEF JOAO XXIII
25063774,EMEIEF MAXIMO GONCALVES DE ARAUJO
25063790,EMEIEF PEDRO FELICIANO PESSOA
25063847,EMEIEF FRANCISCA MARIA DO CARMO
25063855,EMEIEF JOSE LUIZ CORREIA
25063871,EMEIEF FREI DAMIAO
25063880,EMEIEF JOAO MATIAS DE OLIVEIRA
25063928,EMEIEF BOM JESUS
25063944,EMEIEF JESUS DE NAZARE
25063952,EMEIEF DR AMELIO TAVARES
25063960,EMEIEF ESPIRITO SANTO
25063987,EMEIEF JOAO PAULO II
25063995,EMEIEF FRANCISCO JOSE RODRIGUES
25064002,EMEIEF SAO JOSE
25064010,EMEIEF MARIANA LIDIA DE ATAIDE
25114387,EMEIEF PROFESSORA MARIA LUIZA DE AQUINO
25122150,COLEGIO MUNICIPAL PROFESSORA VIOLETA COSTA DE SOUZA
25134280,CRECHE MUNICIPAL VEREADOR JOSE PEREIRA
