CO_ENTIDADE,NO_ENTIDADE
26081172,ESCOLA MUNICIPAL MANOEL FRANCISCO DA SILVA
26081202,ESCOLA MUNICIPAL JOSE ALFREDO SOARES DA COSTA
26081245,ESCOLA MUNICIPAL ABILIO ALVES DE MIRANDA
26081261,ESCOLA MUNICIPAL ANTONIO FRANCISCO DA SILVA
26081288,ESCOLA MUNICIPAL JOSE CIRIACO FILHO
26081300,ESCOLA MUNICIPAL LUCIA JOANA DA ANUNCIACAO
26081342,ESCOLA MUNICIPAL ANTONIO CABRAL DE MELO
26081369,ESCOLA MUNICIPAL JOSE LOURENCO DIAS
26081393,ESCOLA MUNICIPAL ISRAEL VIEIRA
26081407,ESCOLA MUNICIPAL JOSE AUGUSTO PINTO
26081415,ESCOLA MUNICIPAL LUIS GOMES
26081458,ESCOLA MUNICIPAL ANTONIO VICENTE DE LIMA
26081474,ESCOLA MUNICIPAL JOAO PRUDENTE DA SILVA
26132499,ESCOLA MUNICIPAL MESTRE SEVERO
26138085,CRECHE MARIA OLIVIA GODOY
