CO_ENTIDADE,NO_ENTIDADE
26097281,COLEGIO MUNICIPAL JOSE CANUTO
26097320,ESCOLA ALUIZIO CAMBOIM
26097346,ESCOLA MUNICIPAL CONSELHEIRO EUCLIDES CELSO
26097397,ESCOLA JOAO PAULO II
26097400,ESCOLA MUNICIPAL JOAO XXIII
26097419,ESCOLA MUNICIPAL JOSE DE LIMA CESAR
26097435,ESCOLA MUNICIPAL LUIZ LINS DE MENDONCA
26097443,LUIZA LINS DE MENDONCA
26097460,ESCOLA MUNICIPAL MARIA ELISA PEDROSA
26097478,ESCOLA MARIA JOSE GALDINO
26097494,ESCOLA MUNICIPAL PRACINHA
26097508,ESCOLA MUNICIPAL EMILIO GERALDO PEREIRA
26097516,ESCOLA MUNICIPAL PROFª ANA Mª DE MORAES MELO
26097532,ESCOLA MUNICIPAL AYRES BELLO
26097540,ESCOLA MUNICIPAL LUIZ BEZERRA DE MELLO
26097605,ESCOLA MUNICIPAL SAO GONCALO
26097613,ESCOLA MUNICIPAL MARIA JOSE VICENTE
26097630,ESCOLA MUNICIPAL PROF TEREZINHA GONCALVES DE CARVALHO
26097656,ESCOLA MUNICIPAL JOEL CARLSON
26097664,ESCOLA MUNICIPAL JOAO FRANCISCO DA SILVA
26097672,ESCOLA MUNICIPAL JORNALISTA RICARDO VALENCA
26097761,ESCOLA MUNICIPAL EUGENIO SEVERO LOPES
26097770,ESCOLA JOAO JOSE DA SILVA
26097796,ESCOLA MANOEL MARINHO
26097800,ESCOLA MARIA ENGRACIA PASSOS
26097818,ESCOLA MUNICIPAL FERNANDO DE MENDONCA VASCONCELOS
26097826,ESCOLA MUNICIPAL BOA SORTE
26103621,ESCOLA MUNICIPAL JOAO PAULO I
26141604,CRECHE AURO CELSO CIRNE
26166127,ESCOLA MUNICIPAL MIGUEL MENDONCA DE MELO
26178125,ESCOLA MUN ERCILIA CLIMACO DE S ALBUQUERQUE
26188465,ESCOLA MUNICIPAL SANTA INES
