CO_ENTIDADE,NO_ENTIDADE
26083841,ESCOLA MARECHAL FLORIANO PEIXOTO
26083850,ESCOLA MUNICIPAL FRANCISCO LOURENCO
26083868,ESCOLA MUNICIPAL JOSE MARINHO DA SILVA
26083884,ESCOLA MUNICIPAL JOSE TENCIANO DA SILVA
26083892,ESCOLA MUNICIPAL MENDO SAMPAIO
26083965,ESCOLA MUNICIPAL MARECHAL ARTUR DA COSTA E SILVA
26083973,ESCOLA MUL MARECHAL DEODORO DA FONSECA
26083981,ESCOLA MUL SILVESTRE LUIZ DA PAIXAO
26084007,ESCOLA MUNICIPAL AGAMENON MAGALHAES
26084023,ESCOLA MUNICIPAL JOAO AYRES PEQUENO NOGUEIRA
26084058,ESCOLA INTERMEDIARIA LAJE DE SAO JOSE
26084090,ESCOLA MUNICIPAL INEZ BARBALHO
26084104,ESCOLA MUL MANOEL BRAZ DE MIRANDA
26084120,ESCOLA MUNICIPAL ALVARO GOMES FEITOSA
26084236,ESCOLA MUNICIPAL JOSE SOARES
26084260,ESCOLA MUNICIPAL MAL CASTELO BRANCO
26133413,ESCOLA MUNICIPAL ABDIAS JOAO INACIO
26133822,ESCOLA MUNICIPAL HILDA VIEIRA CALADO
26140756,CRECHE MINERVINA JUVINA DE SOUZA
26146452,ESCOLA MUNICIPAL PEDRO ALVES DE SOUZA
26183315,CENTRO DE EDUCACAO INFANTIL PROFA MARIA LENIRA FERREIRA DA SILVA
26189364,CRECHE ALEXANDRINA LOPES DE MELO
