CO_ENTIDADE,NO_ENTIDADE
26027933,ESCOLA MUNICIPAL ABDIAS VIEIRA LIMA
26027941,ESCOLA MUNICIPAL ALFERES ANTONIO LIBERATO DA CUNHA
26027950,ESCOLA MUNICIPAL ANTONIA AUREA DE ARAUJO
26027976,ESCOLA MUNICIPAL ANTONIO PRAEIRA
26028034,ESCOLA MUNICIPAL IZABEL BATISTA DE ARAUJO
26028069,ESCOLA MUNICIPAL JOSE BEZERRA
26028085,ESCOLA MUNICIPAL OLIMPIA MARIA DE OLIVEIRA
26028107,ESCOLA MUNICIPAL MARIA GAIA DE ARAUJO
26028123,ESCOLA MUNICIPAL VICENTE SILVERIO
26028166,ESCOLA MUNICIPAL RITA VALERIANO MALTA
26028212,ESCOLA MUNICIPAL SAO JUDAS TADEU
26028263,ESCOLA MUNICIPAL TIBURCIO VALERIANO MALTA
26028271,ESCOLA MUNICIPAL VICENTE GOMES DA CUNHA
26028441,ESCOLA MUNICIPAL PRINCESA ISABEL
26028492,ESCOLA MUNICIPAL SANTA RITA
26028581,ESCOLA MUNICIPAL SANTO ANTONIO
26028603,ESCOLA MUNICIPAL JOAO FERREIRA
26028611,ESCOLA MUNICIPAL MARIA DE JESUS
26029278,ESCOLA MUNICIPAL GETULIO VARGAS
26141744,ESCOLA MUNICIPAL JOAQUIM GONCALO
26141779,ESCOLA MUNICIPAL JOSE PANTA LEAO ARAUJO
26141787,ESCOLA MUNICIPAL GASPAR DE LEMOS
26141795,COLEGIO MUNICIPAL DE INAJA
26141990,ESCOLA MUNICIPAL JOAO SOBRAL
26147564,ESCOLA MUNICIPAL JOSE GOMES DE SA
26147572,ESCOLA MUNICIPAL JOSE BONIFACIO
26155192,ESCOLA MUNICIPAL MARIA EMILIA MENEZES
26215810,ESCOLA MUNICIPAL AMIGOS DO BEM
