CO_ENTIDADE,NO_ENTIDADE
26064260,ESCOLA MINIMA JOSE DA COSTA MARQUES
26064286,ESCOLA PROF AGRIPINO DE ALMEIDA
26064316,GRUPO ESCOLAR BERNADINO PEDRO DA SILVA
26064332,G ESCOLAR JOSE QUIRINO BARBOSA DE FARIAS
26064340,GRUPO ESCOLAR JOSE URBANO FERREIRA
26064359,GRUPO ESCOLAR JULIO TRIBUTINO DE ARAUJO
26064367,GRUPO ESCOLAR MANOEL AGOSTINHO DE MOURA
26064375,GRUPO ESCOLAR LUIZ FERREIRA DE OLIVEIRA
26064383,GRUPO ESCOLAR JOSE BEZERRA DE ALMEIDA
26064391,G ESCOLAR THEODORA BEZERRA DE ALMEIDA
26064405,GRUPO ESCOLAR JOAO JOSE DE SOUZA
26064413,GRUPO ESCOLAR MANOEL ANDRADE
26064430,GRUPO ESCOLAR ANTONIO SABINO
26064448,G ESCOLAR BERNARDINA MARIA DA CONCEICAO
26064456,GRUPO ESCOLAR JOAO JOSE DE LIMA
26064464,ESCOLA JOAO SILVINO
26064472,GRUPO ESCOLAR JOSE CLAUDINO DOS SANTOS
26064502,GRUPO ESCOLAR PADRE FRANCA FALCAO
26064510,GRUPO ESCOLAR AMARA ANA DE JESUS
26064529,GRUPO ESCOLAR AMARO BARBOSA DE LIMA
26064537,GRUPO ESCOLAR FAUSTINO JOSE DE ANDRADE
26064553,GRUPO ESCOLAR MANOEL LOURENCO
26064561,GRUPO ESCOLAR SAO JOSE
26064570,GRUPO SEVERINO JOSE QUIRINO
26176076,ESCOLA JOSE BORGES DO NASCIMENTO
