CO_ENTIDADE,NO_ENTIDADE
26042720,ESCOLA MUNICIPAL MARMELEIRO
26042770,ESCOLA MUNICIPAL BENJAMIN JOSE FEITOSA
26043025,ESCOLA MUNICIPAL SANTA LUZIA
26043050,ESCOLA MUNICIPAL TAMANDARE
26043173,ESCOLA MUNICIPAL FACHEIRO
26043181,ESCOLA MUNICIPAL FLORIANO PEIXOTO
26043190,ESCOLA MUNICIPAL INEZ BEATRIZ DE ARAUJO
26043211,ESCOLA MUNICIPAL PEREIRO
26043238,ESCOLA MUNICIPAL AGROVILA 9
26043246,ESC MUL ARISTIDES TELES DE MENEZES
26043270,ESCOLA MUNICIPAL MARIA GOMES DE OLIVEIRA
26043378,ESCOLA MUNICIPAL MANOEL PEREIRA DE ARAUJO
26043386,CRECHE MUNICIPAL AUREA DANTAS VIANA
26043432,ESCOLA MUNICIPAL CASTRO ALVES
26043459,ESCOLA MUNICIPAL SANTA MARIA
26043475,ESCOLA MUNICIPAL SAO LUIZ
26149184,ESCOLA MUNICIPAL UMBURANA
26180707,CRECHE MUNICIPAL ALUISIO DE LIMA E SA FILHO
26432722,CRECHE MUNICIPAL VEREADOR MANOEL CLARO DO NASCIMENTO
26530783,ESCOLA MUNICIPAL VEREADOR CLAUDIONOR RODRIGUES MAJOR
