CO_ENTIDADE,NO_ENTIDADE
25100009,CRECHE ALAIDE PESSOA DA SILVEIRA
25100076,EMEIEF ADAUTO FERREIRA DE PAULA
25100084,EMEIEF ALFREDO CIPRIANO FERREIRA DA SILVA
25100092,EMEIEF ALFREDO JOSE DE CARVALHO
25100106,EMEIEF ANIBAL EDMUNDO LUNDGREN
25100114,EMEIEF ANTENOR FERREIRA DA SILVA
25100122,EMEIEF CREUZA RAQUEL PEREIRA GENUARIO NUNES
25100130,EMEIEF BERNARDINA MARIA DA CONCEICAO
25100165,EMEIEF HERCULANO BANDEIRA LUNDGREN
25100190,EMEIEF JOAO BELARMINO DE ALCANTARA
25100211,EMEIEF JOSE ALBINO PIMENTEL
25100220,EMPG JOSE DA SILVA TORRES
25100238,EMEIEF JOSE FERNANDES BARBOSA
25100254,EMEIEF MARIA CANDIDA ANDRADE TORRES
25100262,EMEIEF OLIVIA CORREIA DA SILVA
25100270,EMEIEF SEVERINO VALENCO DA SILVA
25100335,EMEIEF MARIA DOMINGOS DA CONCEICAO
25100360,EMEIEF PROF ZELIA CORREIA DO O
25124285,CRECHE MUNICIPAL JULIETA FRANCISCA DA SILVA
25127934,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOANA LOPES DA COSTA
25127942,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSEFA AMBROZIO DOS SANTOS
25132261,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAO FRANCISCO DE LIMA
