CO_ENTIDADE,NO_ENTIDADE
27040925,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL SANTA LUZIA DE SIRACUSA
27040933,ESC DE 1º GRAU PROFª AURORA RAMOS
27040941,ESCOLA MUNICIPAL SAO JOSE
27040950,ESCOLA MUNICIPAL CORIOLANO PEREIRA DA SILVA
27040968,ESCOLA MUNICIPAL PROFª IOLANDA ROMEIRO LOPES
27040976,ESCOLA MUNICIPAL DOM PEDRO I
27041000,ESCOLA MUNICIPAL DR JOSE PAULINO DE BRITO
27041018,ESCOLA MUNICIPAL PROFESSOR MANOEL DE BARROS FEITOSA
27041026,JARDIM INFANTIL MUNICIPAL CIRANDA DA CRIANCA
27055221,CENTRO DE EDUCACAO INFANTIL MARIA TEREZA ARAUJO LIMA
27221474,CRECHE ESCOLA MENINO JESUS
27363015,PROGRAMA DE ERRADICACAO DO TRABALHO INFANTIL - PETI
