CO_ENTIDADE,NO_ENTIDADE
24006106,ESCOLA MUNICIPAL ANTONIO NICOLAU DE MELO
24006122,UNIDADE III APRONIANO MARTINS DE SA
24006173,E M FRANCISCO DE PAULA PESSOA FILHO
24006181,CENTRO MUNICIPAL DE ENSINO INFANTIL GIZELDA FERNANDES SOARES
24006190,EM GREGORIO BATISTA DE MORAIS
24006238,E M JONAS GURGEL
24006262,ESCOLA MUNICIPAL JOSUE DE OLIVEIRA
24006300,UNIDADE XVI LUIS CARLOS FILHO
24006327,UNID XVIII MANOEL PRAXEDES PIMENTA
24006343,UNIDADE XIX MAXIMIANO SALES DE OLIVEIRA
24006351,UNID XXII PEDRO JULIO DO NASCIMENTO
24006378,E M PROF FRANCISCO DE ACACI VIANA
24006386,UNID XXV PROFA ISABEL DINA
24006424,UNIDADE XXVII SEBASTIAO PINTO DE QUEIROZ
24006432,ESCOLA MUNICIPAL MANASSES BRAGA VIEIRA
24006440,UNIDADE XXVIII UBALDO FERNANDES PIMENTA
24006467,UNIDADE XXX ZACARIAS DE SALES ARCO VERDE
24006483,CENTRO MUNICIPAL DE ENSINO INFANTIL MONSENHOR RAIMUNDO GURGEL DO AMARAL
24006491,JD DE INFANCIA HUGOLINO DOLIVEIRA
24006521,UNIDADE XXI PRFª NUBIA A DE OLIVEIRA RAMOS
24063223,EM FRANCISCO DE SOUZA JUNIOR
24063959,CENTRO MUN DE ENSINO INF MARIA M ROZENDO
24071072,UNIDADE II ANTONIO VICENTE DE MELO
24076775,UNIDADE XXXI ADILINO SENA DE LIMA
24076783,CENTRO MUNICIPAL DE ENSINO INFANTIL DE PETROLINA
24076830,UNIDADE X FRANCISCO GOMES DE OLIVEIRA
24080543,CENTRO MUNICIPAL DE ENSINO INFANTIL MARIA ALDENORA GURGEL
24080560,CENTRO MUNICIPAL DE ENSINO INFANTIL ESPACO DA ALEGRIA
24088218,CRECHE JESSUMIRA FERNANDES DE GOIS
24184209,CENTRO DE CONVIVENCIA
24286303,EM PROF LEONIA GURGEL FERNANDES DE AZEVEDO
24292311,CEMER - CENTRO MUL DE EDUC RURAL DE CARAUBAS
