CO_ENTIDADE,NO_ENTIDADE
24053716,CMEI MARIA PALMIRA DE MIRANDA GALVAO GONDIM
24053724,CMEI PROFESSORA MARIA SEBASTIANA DA COSTA LUZ
24053759,CMEI PROFESSORA MARIA DA CONCEICAO TRINDADE
24053775,CMEI BALAO MAGICO
24053783,CMEI PEQUENO PRINCIPE
24053929,EM LEONOR MARIA BEZERRA
24053937,EM ALBERTO DE CARVALHO ARAUJO
24053945,EM FRANCISCO DOMINGOS DE SOUZA
24053970,EM MARIA DE LOURDES FERREIRA DE CARVALHO
24053988,EM PROFESSORA MARIA LUCIA DE MACEDO LEITE
24054003,EM MARIA MERCIA DE CARVALHO
24054020,EM PROFESSORA AURORA COSTA DE CARVALHO
24054038,EM PROFESSORA JOANA MARIA DO NASCIMENTO
24054046,EM SANDOVAL RIBEIRO DANTAS
24054054,EM TENENTE CORONEL JUVINO LOPES DA SILVA
24054062,ESCOLA MUNICIPAL YAYA PAIVA ENS DE 1 E 2 GRAUS
24054070,EM DE PIUM
24054089,EM ANA CARDOSO BARROS
24054119,EM PROFESSORA MARIA DOLORES REGINA DE MACEDO LEITE
24067032,EM FRANCISCA PEREIRA DA SILVA
24075779,ENSINO INFANTIL E FUNDAMENTAL ALEGRIA DA TITIA
24075787,CMEI PEIXINHO DOURADO
24075795,CMEI APRENDENDO O ABC
24075809,CMEI MUNDO DA CRIANCA
24078085,CMEI PEQUENO GOLFINHO
24083518,EM PROFESSORA TEREZINHA DA SILVA LEITE
24085170,CMEI PEQUENO APRENDIZ
24090352,CENTRO MUNICIPAL DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO
