CO_ENTIDADE,NO_ENTIDADE
26033976,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA NUNES DA SILVA
26033984,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CAIC
26033992,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DR CARDOSO DE SA
26034034,CENTRO MUNICIPAL DE EDUCACAO INFANTIL FAUSTA SIQUEIRA
26034069,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CANTINHO DA CRIANCA
26034077,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ERNESTINA SANTOS NUNES
26034085,CENTRO MUNICIPAL DE EDUCACAO INFANTIL COMUNITARIO NADJANILSON BARBOSA FERREIRA
26034107,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DR CICERO LUZ
26034115,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DR NESTOR CAVALCANTE
26034123,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DR WASHINGTON BARROS
26034131,CENTRO MUNICIPAL DE EDUCACAO INFANTIL EDITH BEZERRA
26034140,CENTRO MUNICIPAL DE EDUCACAO INFANTIL IRMA VIANA
26034158,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOAO PAULO I
26034190,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA DULCINEIA
26034417,ESCOLA MUNICIPAL JECONIAS JOSE DOS SANTOS
26034433,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL JOSE FERNANDES COELHO
26034522,ESCOLA MUNICIPAL DOM ANTONIO MALAN
26034590,ESCOLA MUNICIPAL SANTA TEREZINHA
26034611,ESCOLA MUNICIPAL EDUARDO SOUZA
26034654,ESCOLA MUNICIPAL FRANCISCO RODRIGUES SANTANA
26034786,ESCOLA MUNICIPAL JOSE NUNES DE SANTANA
26034808,ESCOLA MUNICIPAL LUIZ DE SOUZA
26034824,ESCOLA MUNICIPAL MONSENHOR ANGELO SAMPAIO
26034875,ESCOLA MUNICIPAL OLAVO BILAC
26034905,ESCOLA MUNICIPAL RICARDINA FERREIRA DA SILVA
26034913,ESCOLA MUNICIPAL MANOEL NUNES BARBOSA
26034999,ESCOLA MUNICIPAL SANTO ANTONIO
26035022,ESCOLA MUNICIPAL JOSE ESMERINDO RIBEIRO
26035030,ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA
26035090,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL PROFESSOR ANEZIO LEAO
26035154,ESCOLA MUNICIPAL PROFESSORA MARIA ODETE SAMPAIO GOMES
26035243,ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS
26035286,ESCOLA MUNICIPAL PROFESSORA MAROQUINHA
26035294,ESCOLA MUNICIPAL RICARDO SOARES COELHO
26035367,ESCOLA MUNICIPAL JOAO BATISTA DOS SANTOS
26035375,ESCOLA MUNICIPAL FELIX MANOEL DOS SANTOS
26035413,ESCOLA MUNICIPAL HILARIO RODRIGUES DA COSTA
26035430,ESCOLA MUNICIPAL JOAQUIM FRANCISCO DA COSTA
26035642,ESCOLA MUNICIPAL PROFESSORA LUCIA MOREIRA DE LIMA SOUZA
26035650,ESCOLA MUNICIPAL ESTEVAO RODRIGUES COELHO
26035693,ESCOLA MUNICIPAL MAE VITORIA
26035707,ESCOLA MUNICIPAL SAO JOSE
26035731,ESCOLA MUNICIPAL 21 DE SETEMBRO
26035880,ESCOLA MUNICIPAL JACOB FERREIRA
26035901,ESCOLA MUNICIPAL JOSE MARTINS DE DEUS
26035928,ESCOLA MUNICIPAL NOSSA SENHORA RAINHA DOS ANJOS -CAIC
26036150,ESCOLA MUNICIPAL LAURA VICUNA
26036541,ESCOLA MUNICIPAL TENENTE JESSE
26036754,ESCOLA MUNICIPAL JOAO FERREIRA GOMES
26036762,ESCOLA MUNICIPAL JOAO NETO
26036800,ESCOLA MUNICIPAL JOSE CICERO DE AMORIM
26036851,ESCOLA MUNICIPAL MANOEL JANUARIO RODRIGUES
26036916,ESCOLA MUNICIPAL PROFESSOR RICARDO RODRIGUES DE MIRANDA
26037033,ESCOLA MUNICIPAL FRANCISCO JOAQUIM DE SOUZA
26037106,ESCOLA MUNICIPAL DR JOSE ARAUJO DE SOUZA
26140160,ESCOLA MUNICIPAL PROFESSORA LAURITA COELHO LEDA FERREIRA
26140217,CENTRO MUNICIPAL DE EDUCACAO INFANTIL GABRIEL MOREIRA
26140241,ESCOLA MUNICIPAL LUIZ RODRIGUES DE ARAUJO
26140292,ESCOLA MUNICIPAL PAULO FREIRE
26140306,ESCOLA MUNICIPAL MARIA DAS GRACAS DE SOUZA
26140349,CENTRO MUNICIPAL DE EDUCACAO INFANTIL NOSSO ESPACO
26140829,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSE ALMEIDA DA SILVA
26141221,ESCOLA MUNICIPAL JOSE RIBEIRO DA SILVA
26142775,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA DE LOURDES OLIVEIRA DE ALMEIDA
26147181,ESCOLA MUNICIPAL PROFESSORA ZELIA MATIAS
26147203,ESCOLA MUNICIPAL JOAO RODRIGUES DE MACEDO
26148269,ESCOLA MUNICIPAL PROFESSORA ELIETE ARAUJO DE SOUZA
26152312,ESCOLA MUNICIPAL MARECHAL RONDON
26152339,ESCOLA MUNICIPAL VALDEMAR BARBOSA SILVA
26152355,ESCOLA MUNICIPAL SENADOR JOSE COELHO
26152428,ESCOLA MUNICIPAL GUIDO ALVES CARDOSO
26152436,ESCOLA MUNICIPAL PROFESSORA ANETE ROLIM DE ALBUQUERQUE GOMES
26152452,ESCOLA MUNICIPAL MOISES BARRETO DOS SANTOS
26152460,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL SAO DOMINGOS SAVIO
26152479,ESCOLA MUNICIPAL JULIA ELISA COELHO
26152487,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL RUBEM AMORIM ARAUJO
26152495,ESCOLA MUNICIPAL PROFESSOR JOSE JOAQUIM
26154145,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA TERESA BRENNAND COELHO
26155605,ESCOLA MUNICIPAL MANSUETO DE LAVOR
26155613,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL CAMILA BRANCO DE ALMEIDA
26162717,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL DANIEL BERG
26168359,ESCOLA MUNICIPAL PROFESSOR NICOLAU BOSCARDIN
26168375,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PADRE ZEQUINHA
26168413,ESCOLA MUNICIPAL PROFESSORA MARIA ELZA MACEDO QUEIROZ
26176815,ESCOLA MUNICIPAL OSORIO LEONIDAS DE SIQUEIRA
26180049,ESCOLA MUNICIPAL PROFESSORA LUIZA DE CASTRO FERREIRA E SILVA
26180995,ESCOLA MUNICIPAL MARIA SOLEDADE ALVES
26181126,ESCOLA MUNICIPAL MARIA CLARA MACHADO
26181592,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROINFANCIA HILDETE LUSTOSA CANTARELLI CAVALCANTI
26181606,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROINFANCIA JOAO DE DEUS
26185245,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOAO NUNES CORCINO
26185253,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROINFANCIA IRMA DOURADO
26185261,ESCOLA MUNICIPAL ARIANO SUASSUNA
26185288,ESCOLA MUNICIPAL EDUARDO CAMPOS
26185733,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROINFANCIA TEREZA MARIA DE AMORIM
26186160,ESCOLA MUNICIPAL JOSEFA IZABEL SENA
26186179,ESCOLA MUNICIPAL PATRICIA DUARTE RIBEIRO
26186187,ESCOLA MUNICIPAL MARECHAL MASCARENHAS DE MORAES
26186195,CENTRO MUNICIPAL DE EDUCACAO INFANTIL WALLISSON PEDRO SOUZA DE SA
26187116,CENTRO MUNICIPAL DE EDUCACAO INFANTIL RAIMUNDA BENTA DE JESUS
26187124,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DONA CINOBE
26187132,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA RITA AMORIM
26187140,CENTRO MUNICIPAL DE EDUCACAO INFANTIL IARA CRISTINA DOS SANTOS
26187558,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOANA LIMA DA SILVA
26188058,CENTRO MUNICIPAL DE EDUCACAO INFANTIL OSORIO LEONIDAS DE SIQUEIRA
26188384,CENTRO MUNICIPAL DE EDUCACAO INFANTIL HONORINA HELENA DA SILVA
26188392,ESCOLA MUNICIPAL JOAO NUNES
26188406,ESCOLA MUNICIPAL PROFESSORA SIRLANEA ALVES MARTINS
26188830,ESCOLA MUNICIPAL IRMA MARIA EURIDICE DOURADO
26188872,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL MONSENHOR BERNARDINO
26190125,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOANA ISAIAS DE SOUZA
26190133,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PORTO DE PALHA
26190141,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DAVID FRANCISCO DOS SANTOS
26190583,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL JUAREZ CLEMENTE CANEJO
26190613,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DR EDVALDO SANTANA
26190621,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA EVANY CARVALHO FIGUEIREDO
26190630,CENTRO MUNICIPAL DE EDUCACAO INFANTIL RITA LUIZA DA SILVA
26190664,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA ADNAIR DINIZ VIANA BARBOSA
26190672,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA DE FATIMA OLIVEIRA VASCONCELOS
26190710,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL PAUL HARRIS
26190729,ESCOLA MUNICIPAL PROFESSORA BARBARA MARIA RIBEIRO NETA SANTANA
26191482,ESCOLA MUNICIPAL THASSIO RANGEL PEREIRA LIMA
26191504,CENTRO MUNICIPAL DE EDUCACAO INFANTIL TEREZINHA DE ALENCAR LACERDA
26192322,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ROSICLEA DE LIMA -TIA ROSICLEA
26213605,ESCOLA MUNICIPAL PROFESSOR WALTER GIL
26233606,ESCOLA MUNICIPAL MANOEL ALVES NOGUEIRA
26413795,ESCOLA MUNICIPAL ANA LEOPOLDINA DOS SANTOS
26419769,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL GOVERNADOR MIGUEL ARRAES
26419777,CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOAQUIM SEBASTIAO DE SOUZA-NM07
26419785,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA GORETE DA SILVA DE SOUZA
26423715,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ESMELINDA ROBERTA DE ARAUJO
26424711,ESCOLA MUNICIPAL NELI MARIA SANTANA
26425718,ESCOLA MUNICIPAL DE EDUCACAO EM TEMPO INTEGRAL TERRA DA LIBERDADE
26447746,ESCOLA MUNICIPAL PROFESSORA MARIA LUIZA BARBOSA
26449714,ESCOLA MUNICIPAL BRUNA NEGREIRO LEITE
26460726,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA WILZA BARROS
26525950,ESCOLA MUNICIPAL ATANASIO GONZAGA DA CRUZ
