CO_ENTIDADE,NO_ENTIDADE
27019756,ESCOLA MUNICIPAL DE EDUCACAO BASICA PREFEITO BENICIO FERREIRA REIS
27019837,ESCOLA MUNICIPAL DE EDUCACAO BASICA BENICIO VERISSIMO DA SILVA
27019845,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE TEODORO DA SILVA
27019853,ESCOLA MUNICIPAL DE EDUCACAO BASICA CORONEL ADAUTO GOMES BARBOSA
27019896,ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO ANTONIO LINO
27019926,ESCOLA MUNICIPAL DE EDUCACAO BASICA IZABEL FERREIRA BOIA
27019993,ESCOLA MUNICIPAL DE EDUCACAO BASICA RODRIGO DA ROCHA CAVALCANTE CAMELO
27020002,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE DE MEDEIROS TAVARES
27020045,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA FERREIRA DE ALMEIDA
27020061,ESCOLA MUNICIPAL DE EDUCACAO BASICA MAX ANTONIO FERREIRA BARBOSA
27020100,ESCOLA MUNICIPAL DE EDUCACAO BASICA ARACI CAVALCANTE DA SILVA
27020118,ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO RIBEIRO
27020126,ESCOLA MUNICIPAL DE EDUCACAO BASICA PRESIDENTE ERNESTO GEISEL
27020134,ESCOLA MUNICIPAL DE EDUCACAO BASICA OLIVAL TENORIO COSTA NETO
27020142,ESCOLA MUNICIPAL DE EDUCACAO BASICA ROSALIA FERREIRA REIS
27020150,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA LIMA DA CONCEICAO
27020169,ESCOLA MUNICIPAL DE EDUCACAO BASICA SENADOR RUI SOARES PALMEIRA
27020177,ESCOLA MUNICIPAL DE EDUCACAO BASICA BENEDITO GALDINO DA SILVA
27020185,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO DE DEUS BARBOSA
27020193,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARIA JULIA FERREIRA DE ALBUQUERQUE
27020215,ESCOLA MUNICIPAL DE EDUCACAO BASICA PEDRO ARAUJO DOS SANTOS
27052354,ESCOLA MUNICIPAL DE EDUCACAO BASICA PREFEITO PEDRO FERREIRA DA SILVA
27053814,CENTRO DE EDUCACAO INFANTIL JORGE POSSIDONIO DOS REIS
27053903,CENTRO DE ATENDIMENTO DE EDUCACAO ESPECIAL PROFESSORA DIVANEUZA CLARINDO DUARTE
27054152,CENTRO DE EDUCACAO INFANTIL LUZINETE MARIA DA CONCEICAO
27222837,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CASULO DAVID BARBOSA
27222845,ESCOLA MUNICIPAL DE EDUCACAO BASICA NOSSA SENHORA DA CONCEICAO
27225828,CENTRO MUNICIPAL DE EDUCACAO INFANTIL MENINO JESUS DE PRAGA
27226433,CENTRO MUNICIPAL DE EDUCACAO INFANTIL NIZETE BARBOSA DA SILVA FAUSTINO
27236005,CENTRO MUNICIPAL DE EDUCACAO INFANTIL NOSSA SENHORA DAS GRACAS
