CO_ENTIDADE,NO_ENTIDADE
26063514,ESCOLA MUNICIPAL LUIZ PEREIRA ALVES
26063557,ESCOLA MUNICIPAL MARIA ANTONIA
26063565,GRUPO ESCOLAR FRANCISCO ALVES DO NASCIMENTO
26063581,ESCOLA MUL MANOEL LEITAO ALVES PEREIRA
26063611,GRUPO ESCOLAR FRANCISCO FERREIRA DE SALES
26063638,ESCOLA MUNICIPAL JOAO GUALBERTO DE SOUZA
26063654,GRUPO ESCOLAR JOAQUIM BEZERRA DA SILVA
26063697,GRUPO ESCOLAR MANOEL SOARES DA SILVA
26063786,GRUPO ESCOLAR MANOEL PEDRO DA SILVA
26063808,GRUPO ESCOLAR NOSSA SENHORA DO CARMO
26063824,GRUPO ESCOLAR SANTA TEREZINHA
26063832,GRUPO ESCOLAR SEVERINO ANTONIO DA SILVA
