CO_ENTIDADE,NO_ENTIDADE
26049023,CRECHE IRMA LEONIE
26049031,CRECHE IRMA MARIA LUCIA
26049040,CRECHE SANTA QUITERIA
26049058,CRECHE SANTO ANTONIO
26049074,ESCOLA ANALIA ANATALIA DE ARAUJO
26049104,ESCOLA MUL ANTONIA TENORIO DE SIQUEIRA
26049155,ESCOLA MUL ERNESTO SIMEAO DO NASCIMENTO
26049198,ESCOLA MUNICIPAL JOAO RAMALHO
26049210,ESCOLA MUNICIPAL JOAQUIM TOTEL
26049228,ESCOLA MUNICIPAL JOSE ALVES BEZERRA
26049236,ESCOLA MUL JOSE ANTUNES DE OLIVEIRA
26049309,ESCOLA MUL MARIANO HERCULANO DA SILVA
26049333,ESCOLA MUNICIPAL PEDRO ANTONIO
26049341,ESCOLA MUL SEBASTIAO TENORIO DE ALMEIDA
26049384,ESCOLA MUL VEREADOR AFONSO BEZERRA
26049392,ESCOLA MUL VEREADOR MOACIR TEODORO SIMAO
26049430,ESCOLA REUNIDAS DR MANASSES ALVES BEZERRA
26049465,ESCOLA FRANCISCO INACIO DE ALMEIDA
26049473,ESCOLA GAMALIEL CARVALHO VAZ
26049490,ESCOLA JOSE JORGE BEZERRA DOS SANTOS
26049511,ESCOLA MANOEL TENORIO DE FREITAS
26049546,ESCOLA MUNICIPAL MANOEL ALVES DE ARAUJO
26140527,ESCOLA MUNICIPAL DELMIRO ALEXANDRE DA SILVA
26159457,ESCOLA MUL ANTONIO JANUARIO DE ARAUJO
26188279,CRECHE MUNICIPAL MARIA DAS DORES GALINDO ALEXANDRE
26548755,ESCOLA MUNICIPAL APOLONIA MENDONCA DE SIQUEIRA
26548763,ESCOLA MUNICIPAL PROFESSORA JUREMA RODRIGUES ALEXANDRE
